Symbol,SymbolID,SymbolValue,Exchange,ShortName,PrimarySymbol,CompanyId,StandardName,LastPrice,LastVolume,MarketCap,StockType,StyleBox,StyleScore,SizeScore,FinancialHealthGrade,GrowthGrade,GrowthScore,EconomySphereCode,ProfitabilityGrade,ValueScore,IsShortable,ListingDate,SectorName,IndustryGroupName,IndustryName,SectorETF,IndustryGroupETF,IndustryETF,DollarVolume,QCSymbol,QCSymbolID,NewsSourceSymbol
PLOW UMBY43TTOXGL,PLOW UMBY43TTOXGL,PLOW,NYS,Douglas Dynamics,PLOW,0C00004EP5,Douglas Dynamics Inc,30.704778,116386,7.11E+08,3,7,77.34086,-48.91261,B,C,36.38439,1,C,52.98864,Yes,2010-05-05,ConsumerCyclical,VehiclesAndParts,AutoParts,XLY,CARZ,CARZ,3.57E+06,PLOW,PLOW UMBY43TTOXGL,PLOW.BenzingaNews UMBY43TTOXGK
HNRG UMRP9LOIX011,HNRG UMRP9LOIX011,HNRG,NAS,Hallador Energy,HNRG,0C00000DF4,Hallador Energy Co,10.77,434590,3.33E+08,2,9,289.29506,-73.16614,C,C,91.79482,3,F,61.59266,Yes,2010-05-21,Energy,OtherEnergySources,ThermalCoal,XLE,QCLN,XME,4.68E+06,HNRG,HNRG UMRP9LOIX011,HNRG.BenzingaNews UMRP9LOIX010
LMNR UMXLY5VJDIZP,LMNR UMXLY5VJDIZP,LMNR,NAS,Limoneira,LMNR,0C00000FRB,Limoneira Co,19.03,55952,3.44E+08,2,9,215.12665,-96.48821,B,C,54.77023,2,F,40.94688,Yes,2010-05-27,ConsumerDefensive,ConsumerPackagedGoods,FarmProducts,XLP,KXI,MOO,1.06E+06,LMNR,LMNR UMXLY5VJDIZP,LMNR.BenzingaNews UMXLY5VJDIZO
FAF UN3IMQ2JU1YD,FAF UN3IMQ2JU1YD,FAF,NYS,First American Financial,FAF,0C0000551H,First American Financial Corp,64.72,801534,6.64E+09,7,7,23.79628,82.89781,B,C,30.3513,1,D,58.77995,Yes,2010-06-02,FinancialServices,Insurance,InsuranceSpecialty,XLF,KIE,KIE,5.19E+07,FAF,FAF UN3IMQ2JU1YD,FAF.BenzingaNews UN3IMQ2JU1YC
BDE UNCDNKD2IUED,BDE UNCDNKD2IUED,CLAR,NAS,Clarus,CLAR,0C00000AK3,Clarus Corp,6.07,1051329,2.32E+08,3,7,85.44039,-112.82399,C,B,32.39221,1,D,47.20782,Yes,2010-06-11,ConsumerCyclical,TravelAndLeisure,Leisure,XLY,PEJ,PEJ,6.38E+06,BDE,BDE UNCDNKD2IUED,BDE.BenzingaNews UNCDNKD2IUEC
CBOE UNGBFXTQTV1H,CBOE UNGBFXTQTV1H,CBOE,BATS,Cboe Global Markets,CBOE,0C00004HWF,Cboe Global Markets Inc,172.28,1961356,1.85E+10,3,5,172.66241,148.89176,A,C,46.52511,1,D,40.84558,Yes,2010-06-15,FinancialServices,CapitalMarkets,FinancialDataAndStockExchanges,XLF,KCE,KCE,3.38E+08,CBOE,CBOE UNGBFXTQTV1H,CBOE.BenzingaNews UNGBFXTQTV1G
SIX UNM84I0RAE05,SIX UNM84I0RAE05,SIX,NYS,Six Flags Entertainment,SIX,0C0000092F,Six Flags Entertainment Corp,25.57,2144287,2.06E+09,3,8,137.54112,19.46284,C,D,47.20025,1,A,50.51032,Yes,2010-06-21,ConsumerCyclical,TravelAndLeisure,Leisure,XLY,PEJ,PEJ,5.48E+07,SIX,SIX UNM84I0RAE05,SIX.BenzingaNews UNM84I0RAE04
HPP UNP6GS49INHH,HPP UNP6GS49INHH,HPP,NYS,Hudson Pacific Properties,HPP,0C00004HM6,Hudson Pacific Properties Inc,8.94,7462009,1.21E+09,5,7,-95.78687,-32.25478,C,C,40.67644,1,D,95.51296,Yes,2010-06-24,RealEstate,REITs,REITOffice,XLRE,VNQ,IYR,6.67E+07,HPP,HPP UNP6GS49INHH,HPP.BenzingaNews UNP6GS49INHG
FN UNQ5WVHFLEN9,FN UNQ5WVHFLEN9,FN,NYS,Fabrinet,FN,0C00004ACO,Fabrinet,186.91,538706,6.85E+09,0,9,228.79759,81.46452,B,B,58.1473,3,C,41.30496,Yes,2010-06-25,Technology,Hardware,ElectronicComponents,XLK,VGT,XSD,1.01E+08,FN,FN UNQ5WVHFLEN9,FN.BenzingaNews UNQ5WVHFLEN8
TSLA UNU3P8Y3WFAD,TSLA UNU3P8Y3WFAD,TSLA,NAS,Tesla,TSLA,0C00004EP4,Tesla Inc,251.05,157353235,8.05E+11,3,3,334.74219,364.13862,B,B,73.14687,1,B,31.95387,Yes,2010-06-29,ConsumerCyclical,VehiclesAndParts,AutoManufacturers,XLY,CARZ,CARZ,3.95E+10,TSLA,TSLA UNU3P8Y3WFAD,TSLA.BenzingaNews UNU3P8Y3WFAC
VPG UO1Z9ZVGIGKL,VPG UO1Z9ZVGIGKL,VPG,NYS,Vishay Precision Group,VPG,0C000056FA,Vishay Precision Group Inc,32.16,188029,4.25E+08,2,8,143.08801,-72.46788,B,C,48.70798,3,C,50.79312,Yes,2010-07-07,Technology,Hardware,ScientificAndTechnicalInstruments,XLK,VGT,XSD,6.05E+06,VPG,VPG UO1Z9ZVGIGKL,VPG.BenzingaNews UO1Z9ZVGIGKK
KKR UO9UUQST4HUT,KKR UO9UUQST4HUT,KKR,NYS,KKR & Co,KKR,0C00004VUS,KKR & Co Inc,83.01,5923524,7.42E+10,3,2,169.14643,221.37443,B,B,52.10487,1,D,55.56512,Yes,2010-07-15,FinancialServices,AssetManagement,AssetManagement,XLF,IAI,IAI,4.92E+08,KKR,KKR UO9UUQST4HUT,KKR.BenzingaNews UO9UUQST4HUS
GDOT UOGQZECZNRZ9,GDOT UOGQZECZNRZ9,GDOT,NYS,Green Dot,GDOT,0C00003QAP,Green Dot Corp,9.45,1347241,4.92E+08,3,7,-59.71352,-72.29549,D,C,42.69298,1,D,89.56332,Yes,2010-07-22,FinancialServices,CreditServices,CreditServices,XLF,XLF,XLF,1.27E+07,GDOT,GDOT UOGQZECZNRZ9,GDOT.BenzingaNews UOGQZECZNRZ8
AMRC UOGQZECZNRZ9,AMRC UOGQZECZNRZ9,AMRC,NYS,Ameresco,AMRC,0C00004BXS,Ameresco Inc,36.52,744095,1.77E+09,3,8,174.25125,1.08516,C,B,53.21875,3,C,48.42202,Yes,2010-07-22,Industrials,Construction,EngineeringAndConstruction,XLI,PKB,PKB,2.72E+07,AMRC,AMRC UOGQZECZNRZ9,AMRC.BenzingaNews UOGQZECZNRZ8
ENV UONN41X6723P,ENV UONN41X6723P,ENV,NYS,Envestnet,ENV,0C00002Z3H,Envestnet Inc,48.42,1274731,2.59E+09,8,8,104.96189,21.0983,C,C,33.67554,3,F,44.18017,Yes,2010-07-29,Technology,Software,SoftwareApplication,XLK,IGV,IGV,6.17E+07,ENV,ENV UONN41X6723P,ENV.BenzingaNews UONN41X6723O
BWC UORKWFDUI2QT,BWC UORKWFDUI2QT,BWXT,NYS,BWX Technologies,BWXT,0C00006AWF,BWX Technologies Inc,77.32,985686,7.01E+09,3,8,180.38517,91.32601,A,C,44.63155,3,D,38.48025,Yes,2010-08-02,Industrials,AerospaceAndDefense,AerospaceAndDefense,XLI,ITA,ITA,7.62E+07,BWC,BWC UORKWFDUI2QT,BWC.BenzingaNews UORKWFDUI2QS
PATH UOVIOSUIT3DX,PATH UOVIOSUIT3DX,PATH,NYS,UiPath,PATH,0C0000C39A,UiPath Inc,25.68,16792361,1.45E+10,8,6,317.19419,118.72582,B,A,81.85961,3,None,40.32269,Yes,2010-08-06,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,4.31E+08,PATH,PATH UOVIOSUIT3DX,PATH.BenzingaNews UOVIOSUIT3DW
NXPI UOVIOSUIT3DX,NXPI UOVIOSUIT3DX,NXPI,NAS,NXP Semiconductors,NXPI,0C00004J85,NXP Semiconductors NV,232.68,3420085,6.00E+10,0,3,207.49178,277.94287,B,B,56.71192,3,B,46.91019,Yes,2010-08-06,Technology,Semiconductors,Semiconductors,XLK,SOXX,XSD,7.96E+08,NXPI,NXPI UOVIOSUIT3DX,NXPI.BenzingaNews UOVIOSUIT3DW
MMYT UP1FDD1J9MCL,MMYT UP1FDD1J9MCL,MMYT,NAS,MakeMyTrip,MMYT,0C000069LJ,MakeMyTrip Ltd,46.54,548008,4.96E+09,0,3,305.52477,223.13838,A,D,75.00088,1,F,33.88236,Yes,2010-08-12,ConsumerCyclical,TravelAndLeisure,TravelServices,XLY,PEJ,PEJ,2.55E+07,MMYT,MMYT UP1FDD1J9MCL,MMYT.BenzingaNews UP1FDD1J9MCK
WSR UPF7MO5WC6LH,WSR UPF7MO5WC6LH,WSR,NYS,Whitestone REIT,WSR,0C00004A3C,Whitestone REIT,12.36,444344,6.11E+08,5,8,176.13299,-57.32998,B,D,48.30391,1,C,43.09164,Yes,2010-08-26,RealEstate,REITs,REITRetail,XLRE,VNQ,IYR,5.49E+06,WSR,WSR UPF7MO5WC6LH,WSR.BenzingaNews UPF7MO5WC6LG
VET UPXX4G43SIN9,VET UPXX4G43SIN9,VET,TSE,Vermilion Energy,VET,0C00000PKZ,Vermilion Energy Inc,12.24,1851698,1.97E+09,0,7,30.95372,98.94672,C,B,51.38388,3,B,74.26803,Yes,2010-09-14,Energy,OilAndGas,OilAndGasEAndP,XLE,XLE,XOP,2.27E+07,VET,VET UPXX4G43SIN9,VET.BenzingaNews UPXX4G43SIN8
CHTR UPXX4G43SIN9,CHTR UPXX4G43SIN9,CHTR,NAS,Charter Communications,CHTR,0C000007AQ,Charter Communications Inc,383.91,1200121,5.62E+10,2,1,73.30389,214.7518,C,B,49.48814,3,B,78.79254,Yes,2010-09-14,CommunicationServices,TelecommunicationServices,TelecomServices,XLC,XLC,XTL,4.61E+08,CHTR,CHTR UPXX4G43SIN9,CHTR.BenzingaNews UPXX4G43SIN8
FSD UQBPDR8GV2W5,FSD UQBPDR8GV2W5,FSD,NYS,First Trust High Income,FSD,0C000091O0,First Trust High Income Long/Short Fund,11.57,158437,3.86E+08,6,0,NaN,NaN,None,None,NaN,1,D,NaN,Yes,2010-09-28,FinancialServices,AssetManagement,AssetManagement,XLF,IAI,IAI,1.83E+06,FSD,FSD UQBPDR8GV2W5,FSD.BenzingaNews UQBPDR8GV2W4
EFC UQLJUOW5MMHX,EFC UQLJUOW5MMHX,EFC,NYS,Ellington Financial,EFC,0C00003GK1,Ellington Financial Inc,13.06,3869507,1.06E+09,4,7,-16.12708,-28.5171,C,D,42.46888,1,D,79.71391,Yes,2010-10-08,RealEstate,REITs,REITMortgage,XLRE,VNQ,MORT,5.05E+07,EFC,EFC UQLJUOW5MMHX,EFC.BenzingaNews UQLJUOW5MMHW
LYB UQRGJ93635GL,LYB UQRGJ93635GL,LYB,NYS,LyondellBasell Industries,LYB,0C0000565M,LyondellBasell Industries NV,94.6,2877278,3.08E+10,0,4,38.63423,176.47362,B,B,45.1106,1,C,72.68259,Yes,2010-10-14,BasicMaterials,Chemicals,SpecialtyChemicals,XLB,XLB,XLB,2.72E+08,LYB,LYB UQRGJ93635GL,LYB.BenzingaNews UQRGJ93635GK
TIPT UQSFZCGC5WMD,TIPT UQSFZCGC5WMD,TIPT,NAS,Tiptree,TIPT,0C00000PXH,Tiptree Inc,19.25,143635,6.88E+08,8,7,76.52857,-43.52839,C,B,47.19447,1,D,63.97811,Yes,2010-10-15,FinancialServices,Insurance,InsuranceSpecialty,XLF,KIE,KIE,2.76E+06,TIPT,TIPT UQSFZCGC5WMD,TIPT.BenzingaNews UQSFZCGC5WMC
VRA UQYCNWNCMFL1,VRA UQYCNWNCMFL1,VRA,NAS,Vera Bradley,VRA,0C000056F5,Vera Bradley Inc,7.35,410513,2.19E+08,3,7,70.59926,-105.64945,C,C,44.60066,1,D,62.69368,Yes,2010-10-21,ConsumerCyclical,ManufacturingApparelAndAccessories,FootwearAndAccessories,XLY,XRT,XRT,3.02E+06,VRA,VRA UQYCNWNCMFL1,VRA.BenzingaNews UQYCNWNCMFL0
HBM UR2AGA40XG85,HBM UR2AGA40XG85,HBM,TSE,Hudbay Minerals,HBM,0C00000IK2,Hudbay Minerals Inc,5.39,2735647,1.88E+09,0,7,15.82017,85.01603,C,C,36.69364,1,F,62.73548,Yes,2010-10-25,BasicMaterials,MetalsAndMining,Copper,XLB,XME,XME,1.47E+07,HBM,HBM UR2AGA40XG85,HBM.BenzingaNews UR2AGA40XG84
PACB UR49CGUD2YJP,PACB UR49CGUD2YJP,PACB,NAS,Pacific Biosciences,PACB,0C00006DX0,Pacific Biosciences of California Inc,9.79,11294525,2.52E+09,4,9,265.5865,27.89992,C,C,63.88905,2,F,38.92252,Yes,2010-10-27,Healthcare,MedicalDevicesAndInstruments,MedicalDevices,XLV,IHI,IHI,1.11E+08,PACB,PACB UR49CGUD2YJP,PACB.BenzingaNews UR49CGUD2YJO
HYI UR49CGUD2YJP,HYI UR49CGUD2YJP,HYI,NYS,Western Asset High Yield,HYI,0C00006HWR,Western Asset High Yield Defined Opps.,11.78,168540,2.68E+08,6,0,NaN,NaN,None,None,NaN,1,D,NaN,Yes,2010-10-27,FinancialServices,AssetManagement,AssetManagement,XLF,IAI,IAI,1.99E+06,HYI,HYI UR49CGUD2YJP,HYI.BenzingaNews UR49CGUD2YJO
HRZN UR688NKP8GV9,HRZN UR688NKP8GV9,HRZN,NAS,Horizon Tech Finance,HRZN,0C00006JXX,Horizon Technology Finance Corp,13.013712,210051,4.36E+08,4,7,-64.75854,-73.02515,C,D,22.46838,1,D,70.45283,Yes,2010-10-29,FinancialServices,AssetManagement,AssetManagement,XLF,IAI,IAI,2.73E+06,HRZN,HRZN UR688NKP8GV9,HRZN.BenzingaNews UR688NKP8GV8
PCYG URA6111DJHID,PCYG URA6111DJHID,TRAK,NYS,Reposi,TRAK,0C00000C44,ReposiTrak,10.6,116840,1.97E+08,7,9,227.72184,-119.307,A,C,51.82939,3,C,35.22461,Yes,2010-11-02,Technology,Software,SoftwareApplication,XLK,IGV,IGV,1.24E+06,PCYG,PCYG URA6111DJHID,PCYG.BenzingaNews URA6111DJHIC
CMRE URC4X7RPOZTX,CMRE URC4X7RPOZTX,CMRE,NYS,Costamare,CMRE,0C00006JCZ,Costamare Inc,9.75,391664,1.19E+09,0,7,3.38048,-14.43238,C,B,59.93321,3,B,92.87034,Yes,2010-11-04,Industrials,Transportation,MarineShipping,XLI,IYT,SEA,3.82E+06,CMRE,CMRE URC4X7RPOZTX,CMRE.BenzingaNews URC4X7RPOZTW
BAH UROXQFIWOSX1,BAH UROXQFIWOSX1,BAH,NYS,Booz Allen Hamilton,BAH,0C00004322,Booz Allen Hamilton Holding Corp,125.22,888459,1.63E+10,7,5,171.38251,139.91172,A,C,44.98519,3,D,39.6232,Yes,2010-11-17,Industrials,BusinessServices,ConsultingServices,XLI,IYC,IYC,1.11E+08,BAH,BAH UROXQFIWOSX1,BAH.BenzingaNews UROXQFIWOSX0
LPLA URPX6IW2RK2T,LPLA URPX6IW2RK2T,LPLA,NAS,LPL Finl Hldgs,LPLA,0C000055CG,LPL Financial Holdings Inc,214.83,1788358,1.59E+10,3,6,235.97869,140.50706,B,B,72.70458,1,C,51.31669,Yes,2010-11-18,FinancialServices,CapitalMarkets,CapitalMarkets,XLF,KCE,KCE,3.84E+08,LPLA,LPLA URPX6IW2RK2T,LPLA.BenzingaNews URPX6IW2RK2S
GM URPX6IW2RK2T,GM URPX6IW2RK2T,GM,NYS,General Motors,GM,0C00006B5P,General Motors Co,36.25,33897677,4.89E+10,3,4,-61.26996,196.7766,C,C,46.69723,1,D,99.0548,Yes,2010-11-18,ConsumerCyclical,VehiclesAndParts,AutoManufacturers,XLY,CARZ,CARZ,1.23E+09,GM,GM URPX6IW2RK2T,GM.BenzingaNews URPX6IW2RK2S
TRGP US8MOAUA7W4L,TRGP US8MOAUA7W4L,TRGP,NYS,Targa Resources,TRGP,0C00004HAE,Targa Resources Corp,86.28,1521265,1.90E+10,5,5,141.42114,150.92653,B,B,54.83361,3,F,56.90483,Yes,2010-12-07,Energy,OilAndGas,OilAndGasMidstream,XLE,XLE,AMLP,1.31E+08,TRGP,TRGP US8MOAUA7W4L,TRGP.BenzingaNews US8MOAUA7W4K
AG USGI91RMTXET,AG USGI91RMTXET,AG,TSE,First Majestic Silver,FR,0C00000JP9,First Majestic Silver Corp,6.28,8646716,1.75E+09,5,8,116.1102,89.08219,B,C,29.62495,1,F,34.74084,Yes,2010-12-15,BasicMaterials,MetalsAndMining,Silver,XLB,XME,SLV,5.43E+07,AG,AG USGI91RMTXET,AG.BenzingaNews USGI91RMTXES
FLT USGI91RMTXET,FLT USGI91RMTXET,FLT,NYS,Fleetcor Technologies,FLT,0C00003PCU,Fleetcor Technologies Inc,272.1,641252,2.00E+10,7,5,170.61358,143.04249,B,B,56.13859,3,A,50.96736,Yes,2010-12-15,Technology,Software,SoftwareInfrastructure,XLK,IGV,IGV,1.74E+08,FLT,FLT USGI91RMTXET,FLT.BenzingaNews USGI91RMTXES
WD USGI91RMTXET,WD USGI91RMTXET,WD,NYS,Walker & Dunlop,WD,0C00006C0D,Walker & Dunlop Inc,105.91,482832,3.51E+09,3,7,97.13612,38.53614,C,B,35.22117,1,D,47.45398,Yes,2010-12-15,FinancialServices,Banks,MortgageFinance,XLF,KBE,MBB,5.11E+07,WD,WD USGI91RMTXET,WD.BenzingaNews USGI91RMTXES
ACNB USLFHILH7P7P,ACNB USLFHILH7P7P,ACNB,NAS,ACNB,ACNB,0C0000097S,ACNB Corp,45.04,42753,4.01E+08,3,8,114.8362,-85.02695,C,C,48.69237,1,C,57.01643,Yes,2010-12-20,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,1.93E+06,ACNB,ACNB USLFHILH7P7P,ACNB.BenzingaNews USLFHILH7P7O
VC UT63VHA0TJL1,VC UT63VHA0TJL1,VC,NAS,Visteon,VC,0C000009JK,Visteon Corp,130.62,347118,3.55E+09,3,9,241.47636,48.79233,B,C,70.61287,1,D,50.97064,Yes,2011-01-10,ConsumerCyclical,VehiclesAndParts,AutoParts,XLY,CARZ,CARZ,4.53E+07,VC,VC UT63VHA0TJL1,VC.BenzingaNews UT63VHA0TJL0
AAT UT927RDJ1T2D,AAT UT927RDJ1T2D,AAT,NYS,American Assets Trust,AAT,0C00006HJG,American Assets Trust Inc,23.47,467445,1.40E+09,5,7,93.46866,-10.97329,C,C,41.15444,1,D,54.19715,Yes,2011-01-13,RealEstate,REITs,REITDiversified,XLRE,VNQ,VNQ,1.10E+07,AAT,AAT UT927RDJ1T2D,AAT.BenzingaNews UT927RDJ1T2C
BKU UTNTX5V274H1,BKU UTNTX5V274H1,BKU,NYS,BankUnited,BKU,0C00008E6W,BankUnited Inc,33,1252851,2.45E+09,3,7,60.61426,19.15541,C,C,44.7125,1,C,65.01054,Yes,2011-01-28,FinancialServices,Banks,BanksRegional,XLF,KBE,KRE,4.13E+07,BKU,BKU UTNTX5V274H1,BKU.BenzingaNews UTNTX5V274H0
AGRO UTNTX5V274H1,AGRO UTNTX5V274H1,AGRO,NYS,Adecoagro,AGRO,0C00008JX1,Adecoagro SA,11.56,521108,1.21E+09,0,7,92.65957,81.02093,C,B,45.62871,2,B,57.71993,Yes,2011-01-28,ConsumerDefensive,ConsumerPackagedGoods,FarmProducts,XLP,KXI,MOO,6.02E+06,AGRO,AGRO UTNTX5V274H1,AGRO.BenzingaNews UTNTX5V274H0
PCRX UTTQLQ22NNFP,PCRX UTTQLQ22NNFP,PCRX,NAS,Pacira BioSciences,PCRX,0C00008EGN,Pacira BioSciences Inc,30.79,601141,1.45E+09,8,8,113.59579,-8.50012,B,B,53.52432,2,C,62.1223,Yes,2011-02-03,Healthcare,DrugManufacturers,DrugManufacturersSpecialtyAndGeneric,XLV,PJP,PJP,1.85E+07,PCRX,PCRX UTTQLQ22NNFP,PCRX.BenzingaNews UTTQLQ22NNFO
INN UTZNAA9346ED,INN UTZNAA9346ED,INN,NYS,Summit Hotel Properties,INN,0C00006CP3,Summit Hotel Properties Inc,6.73,2276791,7.10E+08,5,7,60.54126,-44.67112,C,C,71.18276,1,F,91.49692,Yes,2011-02-09,RealEstate,REITs,REITHotelAndMotel,XLRE,VNQ,IYR,1.53E+07,INN,INN UTZNAA9346ED,INN.BenzingaNews UTZNAA9346EC
KMI UU1M6GZF9OPX,KMI UU1M6GZF9OPX,KMI,NYS,Kinder Morgan,KMI,0C00008FST,Kinder Morgan Inc,17.69,17321421,3.89E+10,5,4,47.13451,189.99495,B,C,36.33981,3,C,61.80293,Yes,2011-02-11,Energy,OilAndGas,OilAndGasMidstream,XLE,XLE,AMLP,3.06E+08,KMI,KMI UU1M6GZF9OPX,KMI.BenzingaNews UU1M6GZF9OPW
HCA UUS78ZUZC21X,HCA UUS78ZUZC21X,HCA,NYS,HCA Healthcare,HCA,0C00000B85,HCA Healthcare Inc,275.85,2359037,7.24E+10,2,1,68.01274,221.8314,B,C,47.66512,2,None,78.39629,Yes,2011-03-10,Healthcare,HealthcareProvidersAndServices,MedicalCareFacilities,XLV,IHF,IHF,6.51E+08,HCA,HCA UUS78ZUZC21X,HCA.BenzingaNews UUS78ZUZC21W
MX UUT6P385ET7P,MX UUT6P385ET7P,MX,NYS,MagnaChip Semiconductor,MX,0C0000184R,MagnaChip Semiconductor Corp,6.99,418501,2.74E+08,3,7,90.68563,-99.90722,B,D,45.25291,3,B,58.9102,Yes,2011-03-11,Technology,Semiconductors,Semiconductors,XLK,SOXX,XSD,2.93E+06,MX,MX UUT6P385ET7P,MX.BenzingaNews UUT6P385ET7O
FF UV5027M6BV51,FF UV5027M6BV51,FF,NYS,FutureFuel,FF,0C00000Q33,FutureFuel Corp,6.14,381601,2.71E+08,3,7,38.98995,-99.28077,B,C,55.89591,1,D,80.9693,Yes,2011-03-23,BasicMaterials,Chemicals,SpecialtyChemicals,XLB,XLB,XLB,2.34E+06,FF,FF UV5027M6BV51,FF.BenzingaNews UV5027M6BV50
APO UVBW6V6CV59H,APO UVBW6V6CV59H,APO,NYS,Apollo Global Management,APO,0C000014GO,Apollo Global Management Inc,93.13,4286688,5.36E+10,3,2,192.01862,207.83357,C,B,75.14347,1,F,72.43618,Yes,2011-03-30,FinancialServices,AssetManagement,AssetManagement,XLF,IAI,IAI,3.99E+08,APO,APO UVBW6V6CV59H,APO.BenzingaNews UVBW6V6CV59G
HII UVCVMYJIXWF9,HII UVCVMYJIXWF9,HII,NYS,Huntington Ingalls Indus,HII,0C00006J8C,Huntington Ingalls Industries Inc,255.83,444306,1.01E+10,3,5,166.30036,107.54122,A,C,61.93151,3,D,57.83037,Yes,2011-03-31,Industrials,AerospaceAndDefense,AerospaceAndDefense,XLI,ITA,ITA,1.14E+08,HII,HII UVCVMYJIXWF9,HII.BenzingaNews UVCVMYJIXWF8
UAN UVKR7PGVJXPH,UAN UVKR7PGVJXPH,UAN,NYS,CVR Partners,UAN,0C00000Y9K,CVR Partners LP,67.41,87054,7.12E+08,3,7,94.26542,-39.89951,C,B,76.03149,1,B,88.89825,Yes,2011-04-08,BasicMaterials,A,AgriculturalInputs,XLB,NaN,MOO,5.87E+06,UAN,UAN UVKR7PGVJXPH,UAN.BenzingaNews UVKR7PGVJXPG
PFLT UVKR7PGVJXPH,PFLT UVKR7PGVJXPH,PFLT,NYS,PennantPark Floating Rate,PFLT,0C00008MGY,PennantPark Floating Rate Capital Ltd,11.7675,709368,6.85E+08,6,7,-90.81508,-46.45845,B,D,13.7711,1,D,67.50969,Yes,2011-04-08,FinancialServices,AssetManagement,AssetManagement,XLF,IAI,IAI,8.35E+06,PFLT,PFLT UVKR7PGVJXPH,PFLT.BenzingaNews UVKR7PGVJXPG
ZIP UVQNW9NW0GO5,ZIP UVQNW9NW0GO5,ZIP,NYS,ZipRecruiter,ZIP,0C0000C3W0,ZipRecruiter Inc,14.405,520274,1.38E+09,3,9,322.15719,-4.76683,C,B,74.24215,3,None,36.78296,Yes,2011-04-14,Industrials,BusinessServices,StaffingAndEmploymentServices,XLI,IYC,XLY,7.49E+06,ZIP,ZIP UVQNW9NW0GO5,ZIP.BenzingaNews UVQNW9NW0GO4
ARCO UVQNW9NW0GO5,ARCO UVQNW9NW0GO5,ARCO,NYS,Arcos Dorados Holdings,ARCO,0C00008O3X,Arcos Dorados Holdings Inc,12.32,698862,2.57E+09,0,6,295.42458,135.69718,B,C,79.4564,1,B,45.23564,Yes,2011-04-14,ConsumerCyclical,Restaurants,Restaurants,XLY,XLY,XLY,8.61E+06,ARCO,ARCO UVQNW9NW0GO5,ARCO.BenzingaNews UVQNW9NW0GO4
STIR UVRNCD1237TX,STIR UVRNCD1237TX,STAG,NYS,Stag Industrial,STAG,0C000069Z4,Stag Industrial Inc,39.04,3344290,7.02E+09,5,8,162.28568,86.91517,A,C,41.68471,1,C,39.53037,Yes,2011-04-15,RealEstate,REITs,REITIndustrial,XLRE,VNQ,IYR,1.31E+08,STIR,STIR UVRNCD1237TX,STIR.BenzingaNews UVRNCD1237TW
AL UVVL4QHQE8H1,AL UVVL4QHQE8H1,AL,NYS,Air Lease,AL,0C00008JXM,Air Lease Corp,41.51,1179834,4.53E+09,3,7,21.91095,62.15692,C,C,48.01272,3,D,76.85771,Yes,2011-04-19,Industrials,BusinessServices,RentalAndLeasingServices,XLI,IYC,IYC,4.90E+07,AL,AL UVVL4QHQE8H1,AL.BenzingaNews UVVL4QHQE8H0
THR UWBCA8CFMB1H,THR UWBCA8CFMB1H,THR,NYS,Thermon Group Holdings,THR,0C00008KJ1,Thermon Group Holdings Inc,32.26,166187,1.07E+09,3,9,224.45191,-20.62395,B,C,60.6166,3,C,44.73393,Yes,2011-05-05,Industrials,IndustrialProducts,SpecialtyIndustrialMachinery,XLI,XLI,XLI,5.36E+06,THR,THR UWBCA8CFMB1H,THR.BenzingaNews UWBCA8CFMB1G
KOS UWH8YSJG2U05,KOS UWH8YSJG2U05,KOS,NYS,Kosmos Energy,KOS,0C00008JXE,Kosmos Energy Ltd,6.64,5692481,3.01E+09,5,7,84.32463,44.47594,C,B,54.84539,3,F,69.90741,Yes,2011-05-11,Energy,OilAndGas,OilAndGasEAndP,XLE,XLE,XOP,3.78E+07,KOS,KOS UWH8YSJG2U05,KOS.BenzingaNews UWH8YSJG2U04
RLJ UWH8YSJG2U05,RLJ UWH8YSJG2U05,RLJ,NYS,RLJ Lodging,RLJ,0C00008KPM,RLJ Lodging Trust,11.71,2829206,1.80E+09,5,8,151.59525,7.60874,B,D,52.96117,1,F,53.16763,Yes,2011-05-11,RealEstate,REITs,REITHotelAndMotel,XLRE,VNQ,IYR,3.31E+07,RLJ,RLJ UWH8YSJG2U05,RLJ.BenzingaNews UWH8YSJG2U04
NMFC UWQ3ZMTYRMG5,NMFC UWQ3ZMTYRMG5,NMFC,NAS,New Mountain Finance,NMFC,0C00008RAC,New Mountain Finance Corp,12.81,705451,1.32E+09,6,7,49.43962,-6.51614,A,C,47.18061,1,C,69.94637,Yes,2011-05-20,FinancialServices,AssetManagement,AssetManagement,XLF,IAI,IAI,9.04E+06,NMFC,NMFC UWQ3ZMTYRMG5,NMFC.BenzingaNews UWQ3ZMTYRMG4
SAVE UWW0O70Z85ET,SAVE UWW0O70Z85ET,SAVE,NYS,Spirit Airlines,SAVE,0C00003ZL2,Spirit Airlines Inc,15.06,5237353,1.68E+09,3,7,-0.11308,7.05182,C,D,25.22592,3,F,58.93454,Yes,2011-05-26,Industrials,Transportation,Airlines,XLI,IYT,JETS,7.89E+07,SAVE,SAVE UWW0O70Z85ET,SAVE.BenzingaNews UWW0O70Z85ES
