ticker,cik,accession,formType,filingDate,in_neo4j
MASI,0000937556,0000937556-23-000185,8-K,2023-07-17,YES
MASI,0000937556,0000937556-23-000172,8-K,2023-06-28,YES
MASI,0000937556,0000937556-23-000139,8-K,2023-06-06,YES
MASI,0000937556,0000937556-23-000068,10-Q,2023-05-10,YES
MASI,0000937556,0000937556-23-000063,8-K,2023-05-09,YES
MASI,0000937556,0000937556-23-000054,10-K/A,2023-05-01,YES
MASI,0000937556,0000937556-23-000050,8-K,2023-04-20,YES
MASI,0000937556,0000937556-23-000040,8-K,2023-03-27,YES
MASI,0000937556,0000937556-23-000033,8-K,2023-03-23,YES
MASI,0000937556,0000937556-23-000016,10-K,2023-03-01,YES
MASI,0000937556,0000937556-23-000013,8-K,2023-02-28,YES
MASI,0000937556,0000937556-23-000010,8-K,2023-02-28,YES
MASI,0000937556,0001104659-23-010898,8-K,2023-02-06,YES
MASI,0000937556,0000937556-23-000003,8-K,2023-01-11,YES
MAT,0000063276,0001628280-26-010716,10-K,2026-02-23,NO
MAT,0000063276,0001628280-26-006840,8-K,2026-02-10,NO
MAT,0000063276,0001193125-25-284624,8-K,2025-11-17,YES
MAT,0000063276,0001193125-25-269635,8-K,2025-11-06,NO
MAT,0000063276,0001628280-25-047161,10-Q,2025-10-29,YES
MAT,0000063276,0001628280-25-045690,8-K,2025-10-21,YES
MAT,0000063276,0001628280-25-036429,10-Q,2025-07-29,YES
MAT,0000063276,0001628280-25-035714,8-K,2025-07-23,YES
MAT,0000063276,0001193125-25-132211,8-K,2025-05-30,YES
MAT,0000063276,0001193125-25-115986,8-K,2025-05-08,YES
MAT,0000063276,0001628280-25-022312,10-Q,2025-05-06,YES
MAT,0000063276,0001628280-25-022159,8-K,2025-05-05,YES
MAT,0000063276,0001628280-25-007887,10-K,2025-02-26,YES
MAT,0000063276,0001628280-25-003671,8-K,2025-02-04,YES
MAT,0000063276,0001193125-25-007713,8-K,2025-01-16,YES
MAT,0000063276,0001628280-24-044151,10-Q,2024-10-30,YES
MAT,0000063276,0001628280-24-043430,8-K,2024-10-23,YES
MAT,0000063276,0001628280-24-040348,8-K,2024-09-13,YES
MAT,0000063276,0001628280-24-033454,10-Q,2024-07-30,YES
MAT,0000063276,0001628280-24-032594,8-K,2024-07-23,YES
MAT,0000063276,0001628280-24-031973,8-K,2024-07-16,YES
MAT,0000063276,0001628280-24-026557,8-K,2024-06-04,YES
MAT,0000063276,0001628280-24-019341,10-Q,2024-04-30,YES
MAT,0000063276,0001628280-24-017375,8-K,2024-04-23,YES
MAT,0000063276,0001193125-24-075420,8-K,2024-03-22,YES
MAT,0000063276,0001628280-24-011371,10-K,2024-03-15,YES
MAT,0000063276,0001628280-24-003691,8-K,2024-02-07,YES
MAT,0000063276,0001628280-23-038124,10-Q,2023-11-09,YES
MAT,0000063276,0001628280-23-035111,8-K,2023-10-25,YES
MAT,0000063276,0001628280-23-032372,8-K/A,2023-09-15,YES
MAT,0000063276,0001628280-23-032368,8-K,2023-09-15,YES
MAT,0000063276,0001628280-23-026456,10-Q,2023-08-01,YES
MAT,0000063276,0001628280-23-025710,8-K,2023-07-26,YES
MAT,0000063276,0001193125-23-148148,8-K,2023-05-18,YES
MAT,0000063276,0001628280-23-014912,10-Q,2023-05-02,YES
MAT,0000063276,0001628280-23-013224,8-K,2023-04-26,YES
MAT,0000063276,0001193125-23-083702,8-K,2023-03-29,YES
MAT,0000063276,0001193125-23-079212,8-K,2023-03-24,YES
MAT,0000063276,0001628280-23-004416,10-K,2023-02-22,YES
MAT,0000063276,0001628280-23-002762,8-K,2023-02-08,YES
MBUU,0001590976,0001590976-26-000010,8-K,2026-03-02,NO
MBUU,0001590976,0001590976-26-000007,10-Q,2026-02-05,NO
MBUU,0001590976,0001590976-26-000005,8-K,2026-02-05,NO
MBUU,0001590976,0001590976-25-000117,8-K,2025-11-13,YES
MBUU,0001590976,0001590976-25-000113,10-Q,2025-10-30,YES
MBUU,0001590976,0001590976-25-000111,8-K,2025-10-30,YES
MBUU,0001590976,0001590976-25-000106,8-K,2025-10-27,YES
MBUU,0001590976,0001590976-25-000080,10-K,2025-08-28,YES
MBUU,0001590976,0001590976-25-000076,8-K,2025-08-28,YES
MBUU,0001590976,0001590976-25-000054,8-K,2025-06-24,YES
MBUU,0001590976,0001590976-25-000037,10-Q,2025-05-08,YES
MBUU,0001590976,0001590976-25-000034,8-K,2025-05-08,YES
MBUU,0001590976,0001590976-25-000021,8-K,2025-02-12,YES
MBUU,0001590976,0001590976-25-000016,10-Q,2025-01-30,YES
MBUU,0001590976,0001590976-25-000014,8-K,2025-01-30,YES
MBUU,0001590976,0001590976-24-000136,8-K,2024-11-29,YES
MBUU,0001590976,0001590976-24-000101,10-Q,2024-10-31,YES
MBUU,0001590976,0001590976-24-000099,8-K,2024-10-31,YES
MBUU,0001590976,0001590976-24-000095,8-K,2024-10-28,YES
MBUU,0001590976,0001590976-24-000091,8-K,2024-10-08,YES
MBUU,0001590976,0001590976-24-000082,8-K,2024-09-19,YES
MBUU,0001590976,0001590976-24-000073,10-K,2024-08-29,YES
MBUU,0001590976,0001590976-24-000070,8-K,2024-08-29,YES
MBUU,0001590976,0001590976-24-000055,8-K,2024-07-22,YES
MBUU,0001590976,0001590976-24-000042,8-K,2024-05-22,YES
MBUU,0001590976,0001590976-24-000036,10-Q,2024-05-02,YES
MBUU,0001590976,0001590976-24-000033,8-K,2024-05-02,YES
MBUU,0001590976,0001628280-24-015856,8-K,2024-04-11,YES
MBUU,0001590976,0001590976-24-000016,8-K,2024-02-20,YES
MBUU,0001590976,0001590976-24-000012,10-Q,2024-01-30,YES
MBUU,0001590976,0001590976-24-000009,8-K,2024-01-30,YES
MBUU,0001590976,0001590976-23-000120,8-K,2023-11-08,YES
MBUU,0001590976,0001590976-23-000116,8-K,2023-10-31,YES
MBUU,0001590976,0001590976-23-000115,10-Q,2023-10-31,YES
MBUU,0001590976,0001590976-23-000112,8-K,2023-10-31,YES
MBUU,0001590976,0001590976-23-000069,10-K,2023-08-29,YES
MBUU,0001590976,0001590976-23-000064,8-K,2023-08-29,YES
MBUU,0001590976,0001590976-23-000053,8-K,2023-07-03,YES
MBUU,0001590976,0001590976-23-000044,10-Q,2023-05-03,YES
MBUU,0001590976,0001590976-23-000042,8-K,2023-05-03,YES
MBUU,0001590976,0001590976-23-000033,8-K,2023-05-02,YES
MBUU,0001590976,0001590976-23-000025,8-K,2023-04-20,YES
MBUU,0001590976,0001590976-23-000019,8-K,2023-04-03,YES
MBUU,0001590976,0001590976-23-000015,8-K,2023-02-14,YES
MBUU,0001590976,0001590976-23-000013,10-Q,2023-02-07,YES
MBUU,0001590976,0001590976-23-000010,8-K,2023-02-07,YES
MC,0001596967,0001193125-26-076747,10-K,2026-02-26,NO
MC,0001596967,0001193125-26-037612,8-K,2026-02-04,NO
MC,0001596967,0001193125-25-256727,10-Q,2025-10-30,YES
MC,0001596967,0001193125-25-256346,8-K,2025-10-29,YES
MC,0001596967,0000950170-25-098436,10-Q,2025-07-25,YES
MC,0001596967,0000950170-25-098348,8-K,2025-07-24,YES
MC,0001596967,0001193125-25-153472,8-K,2025-07-01,YES
MC,0001596967,0001193125-25-137453,8-K,2025-06-09,YES
MC,0001596967,0001193125-25-137161,8-K,2025-06-06,YES
MC,0001596967,0000950170-25-057541,10-Q,2025-04-24,YES
MC,0001596967,0000950170-25-057404,8-K,2025-04-23,YES
MC,0001596967,0000950170-25-029070,10-K,2025-02-27,YES
MC,0001596967,0001193125-25-037643,8-K,2025-02-27,YES
MC,0001596967,0001193125-25-023607,8-K,2025-02-10,YES
MC,0001596967,0000950170-25-014488,8-K,2025-02-05,YES
MC,0001596967,0001193125-25-008478,8-K,2025-01-17,YES
MC,0001596967,0000950170-24-116726,10-Q,2024-10-24,YES
MC,0001596967,0000950170-24-116651,8-K,2024-10-23,YES
MC,0001596967,0001193125-24-220143,8-K,2024-09-17,YES
MC,0001596967,0000950170-24-086165,10-Q,2024-07-25,YES
MC,0001596967,0000950170-24-086055,8-K,2024-07-24,YES
MC,0001596967,0001193125-24-157544,8-K,2024-06-07,YES
MC,0001596967,0000950170-24-047744,10-Q,2024-04-25,YES
MC,0001596967,0000950170-24-047597,8-K,2024-04-24,YES
MC,0001596967,0000950170-24-018791,10-K,2024-02-22,YES
MC,0001596967,0000950170-24-012213,8-K,2024-02-07,YES
MC,0001596967,0000950170-23-058409,10-Q,2023-11-03,YES
MC,0001596967,0000950170-23-058231,8-K,2023-11-02,YES
MC,0001596967,0000950170-23-034860,10-Q,2023-07-27,YES
MC,0001596967,0000950170-23-034731,8-K,2023-07-26,YES
MC,0001596967,0001193125-23-164564,8-K,2023-06-09,YES
MC,0001596967,0000950170-23-014925,10-Q,2023-04-27,YES
MC,0001596967,0000950170-23-014825,8-K,2023-04-26,YES
MC,0001596967,0001193125-23-088346,8-K,2023-03-31,YES
MC,0001596967,0001193125-23-065450,8-K,2023-03-09,YES
MC,0001596967,0000950170-23-004120,10-K,2023-02-23,YES
MC,0001596967,0000950170-23-002152,8-K,2023-02-08,YES
MCD,0000063908,0000063908-26-000035,10-K,2026-02-24,NO
MCD,0000063908,0000063908-26-000032,8-K,2026-02-11,NO
MCD,0000063908,0000063908-26-000028,8-K,2026-02-10,NO
MCD,0000063908,0000063908-25-000059,10-Q,2025-11-05,NO
MCD,0000063908,0000063908-25-000057,8-K,2025-11-05,NO
MCD,0000063908,0000063908-25-000042,8-K,2025-08-27,YES
MCD,0000063908,0000063908-25-000039,10-Q,2025-08-06,YES
MCD,0000063908,0000063908-25-000036,8-K,2025-08-06,YES
MCD,0000063908,0000063908-25-000029,8-K,2025-05-23,YES
MCD,0000063908,0000063908-25-000025,10-Q,2025-05-12,YES
MCD,0000063908,0000063908-25-000021,8-K,2025-05-01,YES
MCD,0000063908,0000063908-25-000017,8-K,2025-03-11,YES
MCD,0000063908,0000063908-25-000014,8-K,2025-03-04,YES
MCD,0000063908,0000063908-25-000012,10-K,2025-02-25,YES
MCD,0000063908,0000063908-25-000009,8-K,2025-02-14,YES
MCD,0000063908,0000063908-25-000006,8-K,2025-02-10,YES
MCD,0000063908,0000063908-25-000003,8-K,2025-01-17,YES
MCD,0000063908,0000063908-24-000156,10-Q,2024-11-07,YES
MCD,0000063908,0000063908-24-000152,8-K,2024-10-29,YES
MCD,0000063908,0000063908-24-000123,10-Q,2024-08-08,NO
MCD,0000063908,0000063908-24-000119,8-K,2024-07-29,YES
MCD,0000063908,0000063908-24-000116,8-K,2024-07-26,YES
MCD,0000063908,0000063908-24-000102,8-K,2024-05-24,YES
MCD,0000063908,0000063908-24-000097,8-K,2024-05-20,YES
MCD,0000063908,0000063908-24-000092,10-Q,2024-05-08,YES
MCD,0000063908,0000063908-24-000089,8-K,2024-04-30,YES
MCD,0000063908,0000063908-24-000081,8-K,2024-03-19,YES
MCD,0000063908,0000950103-24-003769,8-K,2024-03-13,YES
MCD,0000063908,0000063908-24-000072,10-K,2024-02-22,YES
MCD,0000063908,0000063908-24-000059,8-K,2024-02-16,YES
MCD,0000063908,0000063908-24-000029,8-K,2024-02-05,YES
MCD,0000063908,0000063908-23-000112,8-K,2023-12-06,YES
MCD,0000063908,0000063908-23-000101,10-Q,2023-11-02,YES
MCD,0000063908,0000063908-23-000098,8-K,2023-10-30,YES
MCD,0000063908,0000063908-23-000082,8-K,2023-08-24,YES
MCD,0000063908,0001104659-23-091990,8-K,2023-08-15,YES
MCD,0000063908,0000063908-23-000076,10-Q,2023-08-02,YES
MCD,0000063908,0000063908-23-000073,8-K,2023-07-27,YES
MCD,0000063908,0000063908-23-000059,8-K,2023-06-01,YES
MCD,0000063908,0000063908-23-000036,10-Q,2023-05-04,YES
MCD,0000063908,0000063908-23-000030,8-K,2023-04-25,YES
MCD,0000063908,0000063908-23-000017,8-K,2023-03-29,YES
MCD,0000063908,0000063908-23-000012,10-K,2023-02-24,YES
MCD,0000063908,0000063908-23-000008,8-K,2023-02-15,YES
MCD,0000063908,0000063908-23-000005,8-K,2023-01-31,YES
MCD,0000063908,0000063908-23-000003,8-K,2023-01-19,YES
MCD,0000063908,0000950103-23-000188,8-K,2023-01-06,YES
MCHP,0000827054,0001193125-26-046713,8-K,2026-02-11,NO
MCHP,0000827054,0000827054-26-000009,10-Q,2026-02-05,NO
MCHP,0000827054,0000827054-26-000008,8-K,2026-02-05,NO
MCHP,0000827054,0000827054-26-000002,8-K,2026-01-05,NO
MCHP,0000827054,0000827054-25-000183,10-Q,2025-11-06,NO
MCHP,0000827054,0000827054-25-000182,8-K,2025-11-06,NO
MCHP,0000827054,0000827054-25-000160,8-K,2025-08-20,YES
MCHP,0000827054,0000827054-25-000133,10-Q,2025-08-07,YES
MCHP,0000827054,0000827054-25-000132,8-K,2025-08-07,YES
MCHP,0000827054,0000827054-25-000077,10-K,2025-05-23,YES
MCHP,0000827054,0000827054-25-000061,8-K,2025-05-08,YES
MCHP,0000827054,0000827054-25-000057,8-K,2025-05-02,YES
MCHP,0000827054,0001193125-25-062534,8-K,2025-03-25,YES
MCHP,0000827054,0001193125-25-062515,8-K,2025-03-25,YES
MCHP,0000827054,0000827054-25-000037,8-K,2025-03-03,YES
MCHP,0000827054,0000827054-25-000033,8-K,2025-02-24,YES
MCHP,0000827054,0000827054-25-000019,10-Q,2025-02-06,YES
MCHP,0000827054,0000827054-25-000018,8-K,2025-02-06,YES
MCHP,0000827054,0000827054-25-000013,8-K,2025-02-04,YES
MCHP,0000827054,0001193125-24-279589,8-K,2024-12-16,YES
MCHP,0000827054,0000827054-24-000225,8-K,2024-12-02,YES
MCHP,0000827054,0000827054-24-000221,8-K,2024-11-20,YES
MCHP,0000827054,0001193125-24-254346,8-K,2024-11-12,YES
MCHP,0000827054,0000827054-24-000206,10-Q,2024-11-05,YES
MCHP,0000827054,0000827054-24-000205,8-K,2024-11-05,YES
MCHP,0000827054,0000827054-24-000181,8-K,2024-09-04,YES
MCHP,0000827054,0000827054-24-000168,8-K,2024-08-22,YES
MCHP,0000827054,0000827054-24-000153,8-K,2024-08-20,YES
MCHP,0000827054,0000827054-24-000139,10-Q,2024-08-01,YES
MCHP,0000827054,0000827054-24-000138,8-K,2024-08-01,NO
MCHP,0000827054,0001193125-24-151726,8-K,2024-05-31,YES
MCHP,0000827054,0000827054-24-000098,10-K,2024-05-23,YES
MCHP,0000827054,0000827054-24-000078,8-K,2024-05-06,YES
MCHP,0000827054,0000827054-24-000063,8-K,2024-04-02,YES
MCHP,0000827054,0001193125-24-062263,8-K,2024-03-07,YES
MCHP,0000827054,0000827054-24-000026,8-K,2024-02-05,YES
MCHP,0000827054,0000827054-24-000024,10-Q,2024-02-01,YES
MCHP,0000827054,0000827054-24-000022,8-K,2024-02-01,YES
MCHP,0000827054,0000827054-24-000012,8-K,2024-01-22,YES
MCHP,0000827054,0000827054-24-000010,8-K,2024-01-08,YES
MCHP,0000827054,0000827054-23-000185,10-Q,2023-11-02,YES
MCHP,0000827054,0000827054-23-000183,8-K,2023-11-02,YES
MCHP,0000827054,0000827054-23-000170,8-K,2023-09-15,YES
MCHP,0000827054,0000827054-23-000164,8-K,2023-08-31,YES
MCHP,0000827054,0000827054-23-000147,8-K,2023-08-23,YES
MCHP,0000827054,0000827054-23-000132,10-Q,2023-08-03,YES
MCHP,0000827054,0000827054-23-000131,8-K,2023-08-03,YES
MCHP,0000827054,0000827054-23-000091,8-K,2023-06-27,YES
MCHP,0000827054,0000827054-23-000088,8-K,2023-06-26,YES
MCHP,0000827054,0000827054-23-000080,10-K,2023-05-25,YES
MCHP,0000827054,0000827054-23-000062,8-K,2023-05-12,YES
MCHP,0000827054,0000827054-23-000060,8-K,2023-05-04,YES
MCHP,0000827054,0000827054-23-000058,8-K,2023-04-14,YES
MCHP,0000827054,0000827054-23-000020,10-Q,2023-02-02,YES
MCHP,0000827054,0000827054-23-000019,8-K,2023-02-02,YES
MCK,0000927653,0000927653-26-000038,8-K,2026-03-06,NO
MCK,0000927653,0000927653-26-000035,8-K,2026-03-05,NO
MCK,0000927653,0000927653-26-000017,10-Q,2026-02-04,NO
MCK,0000927653,0000927653-26-000015,8-K,2026-02-04,NO
MCK,0000927653,0000927653-25-000140,10-Q,2025-11-06,NO
MCK,0000927653,0000927653-25-000138,8-K,2025-11-05,NO
MCK,0000927653,0000927653-25-000125,8-K,2025-09-23,YES
MCK,0000927653,0000927653-25-000121,8-K,2025-09-18,YES
MCK,0000927653,0000927653-25-000107,10-Q,2025-08-06,YES
MCK,0000927653,0000927653-25-000105,8-K,2025-08-06,YES
MCK,0000927653,0000927653-25-000096,8-K,2025-08-01,YES
MCK,0000927653,0000927653-25-000045,8-K,2025-06-09,YES
MCK,0000927653,0001628280-25-028495,8-K,2025-05-30,YES
MCK,0000927653,0000927653-25-000036,10-K,2025-05-09,YES
MCK,0000927653,0000927653-25-000034,8-K,2025-05-08,YES
MCK,0000927653,0000927653-25-000014,10-Q,2025-02-06,YES
MCK,0000927653,0000927653-25-000012,8-K/A,2025-02-05,YES
MCK,0000927653,0000927653-25-000010,8-K,2025-02-05,YES
MCK,0000927653,0000927653-24-000125,10-Q,2024-11-07,YES
MCK,0000927653,0000927653-24-000121,8-K,2024-11-06,YES
MCK,0000927653,0000927653-24-000110,8-K,2024-09-10,YES
MCK,0000927653,0000927653-24-000106,8-K,2024-09-05,YES
MCK,0000927653,0000927653-24-000104,8-K,2024-08-26,YES
MCK,0000927653,0000927653-24-000098,10-Q,2024-08-07,NO
MCK,0000927653,0000927653-24-000096,8-K,2024-08-07,NO
MCK,0000927653,0000927653-24-000084,8-K,2024-08-02,YES
MCK,0000927653,0000927653-24-000044,8-K,2024-06-03,YES
MCK,0000927653,0000927653-24-000035,10-K,2024-05-08,YES
MCK,0000927653,0000927653-24-000033,8-K,2024-05-07,YES
MCK,0000927653,0000927653-24-000021,10-Q,2024-02-08,YES
MCK,0000927653,0000927653-24-000018,8-K,2024-02-07,YES
MCK,0000927653,0000927653-24-000005,8-K,2024-01-09,YES
MCK,0000927653,0000927653-23-000086,8-K,2023-11-07,YES
MCK,0000927653,0000927653-23-000083,10-Q,2023-11-02,YES
MCK,0000927653,0000927653-23-000081,8-K,2023-11-01,YES
MCK,0000927653,0001193125-23-256487,8-K,2023-10-16,YES
MCK,0000927653,0001193125-23-249555,8-K,2023-10-03,YES
MCK,0000927653,0000927653-23-000062,10-Q,2023-08-02,YES
MCK,0000927653,0000927653-23-000060,8-K,2023-08-02,YES
MCK,0000927653,0000927653-23-000045,8-K,2023-07-25,YES
MCK,0000927653,0001193125-23-168978,8-K,2023-06-16,YES
MCK,0000927653,0001193125-23-162158,8-K,2023-06-07,YES
MCK,0000927653,0000927653-23-000038,10-K,2023-05-09,YES
MCK,0000927653,0000927653-23-000036,8-K,2023-05-08,YES
MCK,0000927653,0000927653-23-000023,8-K,2023-04-28,YES
MCK,0000927653,0001193125-23-040194,8-K,2023-02-15,YES
MCK,0000927653,0000927653-23-000017,10-Q,2023-02-02,YES
MCK,0000927653,0000927653-23-000015,8-K,2023-02-01,YES
MDB,0001441816,0001628280-26-016799,10-K,2026-03-11,NO
MDB,0001441816,0001628280-26-013199,8-K,2026-03-02,NO
MDB,0001441816,0001628280-25-054768,10-Q,2025-12-02,YES
MDB,0001441816,0001628280-25-054569,8-K/A,2025-12-02,YES
MDB,0001441816,0001628280-25-054425,8-K,2025-12-01,YES
MDB,0001441816,0001628280-25-047941,8-K,2025-11-03,NO
MDB,0001441816,0001441816-25-000197,8-K,2025-09-17,YES
MDB,0001441816,0001441816-25-000181,10-Q,2025-08-27,YES
MDB,0001441816,0001441816-25-000176,8-K,2025-08-26,YES
MDB,0001441816,0001441816-25-000151,8-K,2025-07-03,YES
MDB,0001441816,0001441816-25-000118,10-Q,2025-06-04,YES
MDB,0001441816,0001441816-25-000116,8-K,2025-06-04,YES
MDB,0001441816,0001441816-25-000089,8-K,2025-04-28,YES
MDB,0001441816,0001441816-25-000085,8-K,2025-04-21,YES
MDB,0001441816,0001441816-25-000057,10-K,2025-03-21,YES
MDB,0001441816,0001441816-25-000046,8-K,2025-03-05,YES
MDB,0001441816,0001441816-25-000040,8-K,2025-02-24,YES
MDB,0001441816,0001441816-25-000030,8-K,2025-02-06,YES
MDB,0001441816,0001441816-24-000271,8-K,2024-12-20,YES
MDB,0001441816,0001441816-24-000260,10-Q,2024-12-10,YES
MDB,0001441816,0001441816-24-000257,8-K,2024-12-09,YES
MDB,0001441816,0001441816-24-000247,8-K,2024-11-20,YES
MDB,0001441816,0001441816-24-000228,8-K,2024-10-16,YES
MDB,0001441816,0001441816-24-000188,10-Q,2024-08-30,YES
MDB,0001441816,0001441816-24-000185,8-K,2024-08-29,YES
MDB,0001441816,0001441816-24-000136,8-K,2024-06-28,YES
MDB,0001441816,0001441816-24-000111,10-Q,2024-05-31,YES
MDB,0001441816,0001441816-24-000108,8-K,2024-05-30,YES
MDB,0001441816,0001441816-24-000049,10-K,2024-03-15,YES
MDB,0001441816,0001441816-24-000045,8-K,2024-03-07,YES
MDB,0001441816,0001441816-23-000248,10-Q,2023-12-07,YES
MDB,0001441816,0001441816-23-000239,8-K,2023-12-05,YES
MDB,0001441816,0001441816-23-000168,10-Q,2023-09-01,YES
MDB,0001441816,0001441816-23-000166,8-K,2023-08-31,YES
MDB,0001441816,0001441816-23-000124,8-K,2023-06-30,YES
MDB,0001441816,0001441816-23-000105,8-K,2023-06-28,YES
MDB,0001441816,0001441816-23-000087,10-Q,2023-06-02,YES
MDB,0001441816,0001441816-23-000085,8-K,2023-06-01,YES
MDB,0001441816,0001441816-23-000027,10-K,2023-03-17,YES
MDB,0001441816,0001441816-23-000023,8-K,2023-03-08,YES
MDGL,0001157601,0001628280-26-009514,10-K,2026-02-19,NO
MDGL,0001157601,0001628280-26-009476,8-K,2026-02-19,NO
MDGL,0001157601,0001104659-26-008698,8-K,2026-01-30,NO
MDGL,0001157601,0001628280-25-056533,8-K,2025-12-11,YES
MDGL,0001157601,0001628280-25-048559,10-Q,2025-11-04,NO
MDGL,0001157601,0001628280-25-048525,8-K,2025-11-04,NO
MDGL,0001157601,0001628280-25-037613,10-Q,2025-08-05,YES
MDGL,0001157601,0001628280-25-037596,8-K,2025-08-05,YES
MDGL,0001157601,0001104659-25-071928,8-K,2025-07-30,YES
MDGL,0001157601,0001628280-25-035506,8-K,2025-07-22,YES
MDGL,0001157601,0001628280-25-032358,8-K,2025-06-20,YES
MDGL,0001157601,0001628280-25-021356,10-Q,2025-05-01,YES
MDGL,0001157601,0001628280-25-021314,8-K,2025-05-01,YES
MDGL,0001157601,0001628280-25-018242,8-K,2025-04-17,YES
MDGL,0001157601,0001193125-25-051461,8-K,2025-03-11,YES
MDGL,0001157601,0001628280-25-007980,10-K,2025-02-26,YES
MDGL,0001157601,0001193125-25-035787,8-K,2025-02-26,YES
MDGL,0001157601,0001193125-25-004939,8-K,2025-01-13,YES
MDGL,0001157601,0001628280-24-044445,10-Q,2024-10-31,YES
MDGL,0001157601,0001193125-24-248137,8-K,2024-10-31,YES
MDGL,0001157601,0001628280-24-035400,10-Q,2024-08-07,NO
MDGL,0001157601,0001193125-24-195400,8-K,2024-08-07,NO
MDGL,0001157601,0001193125-24-170634,8-K,2024-06-27,YES
MDGL,0001157601,0001193125-24-133196,8-K,2024-05-07,YES
MDGL,0001157601,0001628280-24-020865,10-Q,2024-05-07,YES
MDGL,0001157601,0001193125-24-132559,8-K,2024-05-07,YES
MDGL,0001157601,0001193125-24-084797,8-K,2024-04-02,YES
MDGL,0001157601,0001193125-24-072706,8-K,2024-03-20,YES
MDGL,0001157601,0001193125-24-068170,8-K,2024-03-15,YES
MDGL,0001157601,0001193125-24-049136,8-K,2024-02-28,YES
MDGL,0001157601,0001193125-24-049116,8-K,2024-02-28,YES
MDGL,0001157601,0001628280-24-007376,10-K,2024-02-28,YES
MDGL,0001157601,0001193125-24-004269,8-K,2024-01-08,YES
MDGL,0001157601,0001193125-23-270884,8-K,2023-11-06,YES
MDGL,0001157601,0001193125-23-270803,10-Q,2023-11-06,YES
MDGL,0001157601,0001193125-23-249192,8-K,2023-10-02,YES
MDGL,0001157601,0001193125-23-241315,8-K,2023-09-25,YES
MDGL,0001157601,0001193125-23-235340,8-K,2023-09-14,YES
MDGL,0001157601,0001193125-23-234395,8-K,2023-09-13,YES
MDGL,0001157601,0001193125-23-234385,8-K,2023-09-13,YES
MDGL,0001157601,0001193125-23-205600,8-K,2023-08-08,YES
MDGL,0001157601,0001193125-23-205535,10-Q,2023-08-08,YES
MDGL,0001157601,0001193125-23-187698,8-K,2023-07-17,YES
MDGL,0001157601,0001193125-23-179440,8-K,2023-06-30,YES
MDGL,0001157601,0001193125-23-169190,8-K,2023-06-20,YES
MDGL,0001157601,0001193125-23-169187,8-K,2023-06-20,YES
MDGL,0001157601,0001193125-23-138953,8-K,2023-05-09,YES
MDGL,0001157601,0001193125-23-138931,8-K,2023-05-09,YES
MDGL,0001157601,0001193125-23-138863,10-Q,2023-05-09,YES
