ticker,accession,formType,filedAt,category
GSHD,0001726978-26-000006,8-K,2026-02-17,NO_FETCH
H,0001104659-26-015532,8-K,2026-02-17,NO_FETCH
HL,0001193125-26-054862,8-K,2026-02-17,NO_FETCH
HL,0001193125-26-055059,10-K,2026-02-17,NO_FETCH
HQY,0001428336-26-000005,8-K,2026-02-17,NO_FETCH
HRL,0000048465-26-000013,8-K,2026-02-17,NO_FETCH
HSY,0001628280-26-008586,10-K,2026-02-17,NO_FETCH
HUN,0001104659-26-016479,8-K,2026-02-17,NO_FETCH
IR,0001628280-26-008617,10-K,2026-02-17,NO_FETCH
ITRI,0001171843-26-000850,8-K,2026-02-17,NO_FETCH
ITRI,0000780571-26-000033,10-K,2026-02-17,NO_FETCH
JELD,0001674335-26-000034,8-K,2026-02-17,NO_FETCH
KRYS,0001711279-26-000018,8-K,2026-02-17,NO_FETCH
KRYS,0001711279-26-000016,10-K,2026-02-17,NO_FETCH
LESL,0001193125-26-054814,8-K,2026-02-17,NO_FETCH
LH,0000920148-26-000098,8-K,2026-02-17,NO_FETCH
LII,0001069202-26-000028,10-K,2026-02-17,NO_FETCH
LPX,0000060519-26-000010,8-K,2026-02-17,NO_FETCH
LPX,0000060519-26-000012,10-K,2026-02-17,NO_FETCH
MASI,0001104659-26-015904,8-K,2026-02-17,NO_FETCH
MDT,0001628280-26-008300,8-K,2026-02-17,NO_FETCH
MET,0001099219-26-000010,8-K,2026-02-17,NO_FETCH
MKSI,0001193125-26-054841,8-K,2026-02-17,NO_FETCH
MKTX,0001193125-26-055003,8-K,2026-02-17,NO_FETCH
MSTR,0001193125-26-053105,8-K,2026-02-17,NO_FETCH
MTCH,0000891103-26-000022,8-K,2026-02-17,NO_FETCH
MTDR,0001628280-26-008582,8-K,2026-02-17,NO_FETCH
MXL,0001288469-26-000017,8-K,2026-02-17,NO_FETCH
NEO,0001077183-26-000004,8-K,2026-02-17,NO_FETCH
NEO,0001077183-26-000010,10-K,2026-02-17,NO_FETCH
NOW,0001373715-26-000014,8-K,2026-02-17,NO_FETCH
NVT,0001104659-26-015527,8-K,2026-02-17,NO_FETCH
NVT,0001628280-26-008608,10-K,2026-02-17,NO_FETCH
OGE,0001193125-26-055417,8-K,2026-02-17,NO_FETCH
OGE,0001193125-26-055414,10-K,2026-02-17,NO_FETCH
OVV,0001193125-26-055088,8-K,2026-02-17,NO_FETCH
PANW,0001327567-26-000003,8-K,2026-02-17,NO_FETCH
PANW,0001327567-26-000005,10-Q,2026-02-17,NO_FETCH
PLTK,0001193125-26-053112,8-K,2026-02-17,NO_FETCH
PLTR,0001321655-26-000011,10-K,2026-02-17,NO_FETCH
POR,0001140361-26-005831,8-K,2026-02-17,NO_FETCH
POR,0001193125-26-052759,8-K,2026-02-17,NO_FETCH
POR,0001193125-26-052750,10-K,2026-02-17,NO_FETCH
PPL,0000922224-26-000004,8-K,2026-02-17,NO_FETCH
RCL,0001104659-26-015899,8-K,2026-02-17,NO_FETCH
ROK,0001193125-26-054744,8-K,2026-02-17,NO_FETCH
RSG,0001060391-26-000093,8-K,2026-02-17,NO_FETCH
RSG,0001060391-26-000094,10-K,2026-02-17,NO_FETCH
SAIC,0001193125-26-053003,8-K,2026-02-17,NO_FETCH
SLG,0001628280-26-008669,10-K,2026-02-17,NO_FETCH
SON,0001104659-26-015939,8-K,2026-02-17,NO_FETCH
SON,0000091767-26-000003,8-K,2026-02-17,NO_FETCH
SSTK,0001549346-26-000007,8-K,2026-02-17,NO_FETCH
SSTK,0001549346-26-000008,10-K,2026-02-17,NO_FETCH
STLD,0001104659-26-016583,8-K,2026-02-17,NO_FETCH
SXC,0001514705-26-000007,8-K,2026-02-17,NO_FETCH
TEL,0001104659-26-015617,8-K,2026-02-17,NO_FETCH
TKR,0000098362-26-000017,8-K,2026-02-17,NO_FETCH
TOL,0000794170-26-000050,8-K,2026-02-17,NO_FETCH
TPG,0001880661-26-000011,10-K,2026-02-17,NO_FETCH
TSE,0001104659-26-015648,8-K,2026-02-17,NO_FETCH
TWST,0001104659-26-015730,8-K,2026-02-17,NO_FETCH
UDR,0000074208-26-000013,10-K,2026-02-17,NO_FETCH
UPS,0001628280-26-008432,10-K,2026-02-17,NO_FETCH
VMC,0001140361-26-005605,8-K,2026-02-17,NO_FETCH
WSO,0001193125-26-053048,8-K,2026-02-17,NO_FETCH
WST,0000105770-26-000010,10-K,2026-02-17,NO_FETCH
XRX,0001193125-26-053333,8-K,2026-02-17,NO_FETCH
ADI,0000006281-26-000015,8-K,2026-02-18,NO_FETCH
ADI,0000006281-26-000016,10-Q,2026-02-18,NO_FETCH
AEE,0001002910-26-000009,10-K,2026-02-18,NO_FETCH
AMTX,0001437749-26-004619,8-K,2026-02-18,NO_FETCH
ARRY,0001193125-26-057110,8-K,2026-02-18,NO_FETCH
AWI,0001193125-26-057076,8-K,2026-02-18,NO_FETCH
AWK,0001410636-26-000035,8-K,2026-02-18,NO_FETCH
AWK,0001410636-26-000034,10-K,2026-02-18,NO_FETCH
CAG,0000023217-26-000005,8-K,2026-02-18,NO_FETCH
CAKE,0001104659-26-017090,8-K,2026-02-18,NO_FETCH
CF,0001104659-26-017110,8-K,2026-02-18,NO_FETCH
CNK,0001193125-26-056010,8-K,2026-02-18,NO_FETCH
CNK,0001193125-26-056015,10-K,2026-02-18,NO_FETCH
CVNA,0001690820-26-000008,8-K,2026-02-18,NO_FETCH
DAN,0001193125-26-056030,8-K,2026-02-18,NO_FETCH
DASH,0001792789-26-000012,8-K,2026-02-18,NO_FETCH
DASH,0001792789-26-000013,10-K,2026-02-18,NO_FETCH
DDOG,0001628280-26-008819,10-K,2026-02-18,NO_FETCH
DK,0001628280-26-009368,8-K,2026-02-18,NO_FETCH
DTE,0000936340-26-000056,8-K,2026-02-18,NO_FETCH
DUK,0001104659-26-017086,8-K,2026-02-18,NO_FETCH
DVN,0001193125-26-056485,10-K,2026-02-18,NO_FETCH
EBAY,0001065088-26-000017,8-K,2026-02-18,NO_FETCH
EIX,0000827052-26-000015,8-K,2026-02-18,NO_FETCH
EIX,0000827052-26-000010,8-K,2026-02-18,NO_FETCH
EIX,0000827052-26-000012,10-K,2026-02-18,NO_FETCH
EPAM,0001352010-26-000010,8-K,2026-02-18,NO_FETCH
EQT,0000033213-26-000018,10-K,2026-02-18,NO_FETCH
ETSY,0001370637-26-000012,8-K,2026-02-18,NO_FETCH
FE,0001031296-26-000046,10-K,2026-02-18,NO_FETCH
GNRC,0001437749-26-004568,10-K,2026-02-18,NO_FETCH
GRMN,0001193125-26-056025,8-K,2026-02-18,NO_FETCH
GRMN,0001193125-26-056028,10-K,2026-02-18,NO_FETCH
HCAT,0001636422-26-000015,8-K,2026-02-18,NO_FETCH
HOOD,0001783879-26-000023,10-K,2026-02-18,NO_FETCH
HUN,0001437749-26-004524,10-K,2026-02-18,NO_FETCH
INVH,0001687229-26-000013,8-K,2026-02-18,NO_FETCH
KHC,0001637459-26-000013,8-K,2026-02-18,NO_FETCH
LESL,0001193125-26-056080,10-Q,2026-02-18,NO_FETCH
LMND,0001691421-26-000006,8-K,2026-02-18,NO_FETCH
MRVL,0001193125-26-055923,8-K,2026-02-18,NO_FETCH
MTW,0001193125-26-057356,10-K,2026-02-18,NO_FETCH
NDSN,0000072331-26-000011,8-K,2026-02-18,NO_FETCH
OGS,0001587732-26-000006,8-K,2026-02-18,NO_FETCH
OGS,0001193125-26-057048,8-K,2026-02-18,NO_FETCH
OMC,0000029989-26-000002,8-K,2026-02-18,NO_FETCH
OXY,0001628280-26-009054,8-K,2026-02-18,NO_FETCH
OXY,0001628280-26-009059,10-K,2026-02-18,NO_FETCH
PCAR,0001193125-26-057025,10-K,2026-02-18,NO_FETCH
PFG,0001104659-26-017031,10-K,2026-02-18,NO_FETCH
PGR,0000080661-26-000075,8-K,2026-02-18,NO_FETCH
PINS,0001506293-26-000026,8-K,2026-02-18,NO_FETCH
PODD,0001145197-26-000026,8-K,2026-02-18,NO_FETCH
PODD,0001145197-26-000028,10-K,2026-02-18,NO_FETCH
QDEL,0001906324-26-000008,10-K,2026-02-18,NO_FETCH
RARE,0001193125-26-057329,10-K,2026-02-18,NO_FETCH
RJF,0000720005-26-000038,8-K,2026-02-18,NO_FETCH
SEDG,0001178913-26-000558,8-K,2026-02-18,NO_FETCH
SEE,0001193125-26-057312,8-K,2026-02-18,NO_FETCH
TDOC,0001477449-26-000004,8-K,2026-02-18,NO_FETCH
TEAM,0001650372-26-000017,8-K,2026-02-18,NO_FETCH
TMHC,0001628280-26-009030,10-K,2026-02-18,NO_FETCH
TOST,0001650164-26-000057,10-K,2026-02-18,NO_FETCH
TRIP,0001193125-26-056056,8-K,2026-02-18,NO_FETCH
TYL,0000860731-26-000016,10-K,2026-02-18,NO_FETCH
UPWK,0001627475-26-000015,8-K,2026-02-18,NO_FETCH
UTZ,0001628280-26-008789,8-K,2026-02-18,NO_FETCH
VRSK,0001437749-26-004451,8-K,2026-02-18,NO_FETCH
VRSK,0001437749-26-004452,10-K,2026-02-18,NO_FETCH
WDC,0001193125-26-055920,8-K,2026-02-18,NO_FETCH
WERN,0000793074-26-000049,8-K,2026-02-18,NO_FETCH
WING,0001636222-26-000006,8-K,2026-02-18,NO_FETCH
WING,0001636222-26-000008,10-K,2026-02-18,NO_FETCH
AKAM,0001086222-26-000017,8-K,2026-02-19,NO_FETCH
ALL,0000899051-26-000029,8-K,2026-02-19,NO_FETCH
ALL,0000899051-26-000031,10-K,2026-02-19,NO_FETCH
ALV,0001193125-26-058162,10-K,2026-02-19,NO_FETCH
AMAT,0001628280-26-009694,10-Q,2026-02-19,NO_FETCH
AMGN,0001193125-26-059490,8-K,2026-02-19,NO_FETCH
AMH,0001562401-26-000007,8-K,2026-02-19,NO_FETCH
AMP,0000820027-26-000011,10-K,2026-02-19,NO_FETCH
APO,0001858681-26-000010,8-K,2026-02-19,NO_FETCH
APPN,0001441683-26-000013,10-K,2026-02-19,NO_FETCH
ARDX,0001437402-26-000012,8-K,2026-02-19,NO_FETCH
ARDX,0001437402-26-000013,10-K,2026-02-19,NO_FETCH
ATRC,0001323885-26-000007,10-K,2026-02-19,NO_FETCH
AWI,0001193125-26-058141,8-K,2026-02-19,NO_FETCH
BAND,0001514416-26-000014,8-K,2026-02-19,NO_FETCH
BAND,0001514416-26-000017,10-K,2026-02-19,NO_FETCH
CARG,0001193125-26-059370,8-K,2026-02-19,NO_FETCH
CARG,0001193125-26-059435,10-K,2026-02-19,NO_FETCH
CC,0001193125-26-059564,8-K,2026-02-19,NO_FETCH
CGNX,0000851205-26-000022,8-K/A,2026-02-19,NO_FETCH
CGNX,0000851205-26-000022,8-K/A,2026-02-19,NO_FETCH
CHH,0001046311-26-000006,8-K,2026-02-19,NO_FETCH
CHH,0001046311-26-000008,10-K,2026-02-19,NO_FETCH
CPRT,0001193125-26-059440,8-K,2026-02-19,NO_FETCH
CPT,0001193125-26-059679,8-K,2026-02-19,NO_FETCH
CWK,0001628369-26-000005,8-K,2026-02-19,NO_FETCH
CWK,0001628369-26-000008,10-K,2026-02-19,NO_FETCH
DBX,0001467623-26-000003,8-K,2026-02-19,NO_FETCH
DE,0001104659-26-017239,8-K,2026-02-19,NO_FETCH
DOMO,0001628280-26-009841,8-K,2026-02-19,NO_FETCH
EBAY,0001065088-26-000027,10-K,2026-02-19,NO_FETCH
ED,0001047862-26-000028,8-K,2026-02-19,NO_FETCH
ED,0001047862-26-000031,10-K,2026-02-19,NO_FETCH
EFX,0000033185-26-000010,10-K,2026-02-19,NO_FETCH
ETR,0000065984-26-000174,10-K,2026-02-19,NO_FETCH
ETSY,0001370637-26-000017,8-K,2026-02-19,NO_FETCH
ETSY,0001370637-26-000019,10-K,2026-02-19,NO_FETCH
EXPD,0001193125-26-059724,8-K,2026-02-19,NO_FETCH
EXR,0001289490-26-000007,8-K,2026-02-19,NO_FETCH
FIVN,0001288847-26-000021,8-K,2026-02-19,NO_FETCH
FIVN,0001288847-26-000023,10-K,2026-02-19,NO_FETCH
FND,0001628280-26-009760,8-K,2026-02-19,NO_FETCH
FND,0001628280-26-009770,10-K,2026-02-19,NO_FETCH
FSLR,0001274494-26-000016,8-K,2026-02-19,NO_FETCH
FTI,0001681459-26-000006,8-K,2026-02-19,NO_FETCH
FTI,0001681459-26-000010,10-K,2026-02-19,NO_FETCH
FUN,0001999001-26-000022,8-K,2026-02-19,NO_FETCH
GH,0001576280-26-000012,8-K,2026-02-19,NO_FETCH
GH,0001576280-26-000013,10-K,2026-02-19,NO_FETCH
GSHD,0001726978-26-000010,10-K,2026-02-19,NO_FETCH
GWW,0000277135-26-000011,10-K,2026-02-19,NO_FETCH
HLIT,0001193125-26-059434,8-K,2026-02-19,NO_FETCH
HUM,0000049071-26-000009,10-K,2026-02-19,NO_FETCH
IEX,0000832101-26-000003,10-K,2026-02-19,NO_FETCH
INDI,0001193125-26-059531,8-K,2026-02-19,NO_FETCH
INSM,0001140361-26-006116,8-K,2026-02-19,NO_FETCH
INSM,0001104506-26-000009,10-K,2026-02-19,NO_FETCH
INVH,0001687229-26-000016,10-K,2026-02-19,NO_FETCH
IRTC,0001388658-26-000009,8-K,2026-02-19,NO_FETCH
IRTC,0001388658-26-000011,10-K,2026-02-19,NO_FETCH
LNC,0000059558-26-000016,10-K,2026-02-19,NO_FETCH
LYV,0001335258-26-000007,8-K,2026-02-19,NO_FETCH
LYV,0001335258-26-000009,10-K,2026-02-19,NO_FETCH
MAN,0001193125-26-059576,8-K,2026-02-19,NO_FETCH
MDGL,0001628280-26-009476,8-K,2026-02-19,NO_FETCH
MDGL,0001628280-26-009514,10-K,2026-02-19,NO_FETCH
MET,0001099219-26-000013,10-K,2026-02-19,NO_FETCH
MLM,0001193125-26-059193,10-K,2026-02-19,NO_FETCH
MSTR,0001050446-26-000020,10-K,2026-02-19,NO_FETCH
MTH,0000833079-26-000016,8-K,2026-02-19,NO_FETCH
NDSN,0000072331-26-000014,10-Q,2026-02-19,NO_FETCH
NEM,0001164727-26-000009,8-K,2026-02-19,NO_FETCH
NEM,0001164727-26-000010,10-K,2026-02-19,NO_FETCH
NXPI,0001413447-26-000008,10-K,2026-02-19,NO_FETCH
OGS,0001587732-26-000009,10-K,2026-02-19,NO_FETCH
OLN,0000074303-26-000019,8-K,2026-02-19,NO_FETCH
OXY,0000950157-26-000166,8-K,2026-02-19,NO_FETCH
PAYC,0001193125-26-058412,8-K/A,2026-02-19,NO_FETCH
PAYC,0001193125-26-058247,8-K,2026-02-19,NO_FETCH
PAYC,0001193125-26-059372,10-K,2026-02-19,NO_FETCH
PAYC,0001193125-26-058412,8-K/A,2026-02-19,NO_FETCH
PFGC,0001193125-26-059455,8-K,2026-02-19,NO_FETCH
PK,0001617406-26-000003,8-K,2026-02-19,NO_FETCH
PNW,0001104659-26-017605,8-K,2026-02-19,NO_FETCH
POR,0001140361-26-006175,8-K,2026-02-19,NO_FETCH
PRTA,0001559053-26-000003,8-K,2026-02-19,NO_FETCH
PWR,0001193125-26-058069,8-K,2026-02-19,NO_FETCH
PWR,0001050915-26-000006,10-K,2026-02-19,NO_FETCH
RIG,0001451505-26-000012,8-K,2026-02-19,NO_FETCH
RNG,0001384905-26-000008,8-K,2026-02-19,NO_FETCH
RPD,0001560327-26-000008,10-K,2026-02-19,NO_FETCH
SFM,0001575515-26-000007,8-K,2026-02-19,NO_FETCH
SFM,0001575515-26-000006,8-K,2026-02-19,NO_FETCH
SFM,0001575515-26-000008,10-K,2026-02-19,NO_FETCH
SHW,0000089800-26-000008,10-K,2026-02-19,NO_FETCH
SNPS,0001193125-26-059438,8-K,2026-02-19,NO_FETCH
SSTK,0001549346-26-000011,8-K,2026-02-19,NO_FETCH
ST,0001477294-26-000004,8-K,2026-02-19,NO_FETCH
STT,0000093751-26-000124,10-K,2026-02-19,NO_FETCH
STX,0001193125-26-059681,8-K,2026-02-19,NO_FETCH
TER,0001193125-26-059002,10-K,2026-02-19,NO_FETCH
TNDM,0001438133-26-000009,8-K,2026-02-19,NO_FETCH
TNDM,0001438133-26-000010,10-K,2026-02-19,NO_FETCH
TRGP,0001193125-26-058040,8-K,2026-02-19,NO_FETCH
TRGP,0001193125-26-059296,10-K,2026-02-19,NO_FETCH
TROX,0001140361-26-006120,8-K,2026-02-19,NO_FETCH
TSCO,0000916365-26-000014,10-K,2026-02-19,NO_FETCH
TVTX,0001438533-26-000013,8-K,2026-02-19,NO_FETCH
TVTX,0001438533-26-000014,10-K,2026-02-19,NO_FETCH
TXRH,0001104659-26-017538,8-K,2026-02-19,NO_FETCH
VC,0001111335-26-000005,8-K,2026-02-19,NO_FETCH
VC,0001111335-26-000006,10-K,2026-02-19,NO_FETCH
VMC,0001628280-26-009546,10-K,2026-02-19,NO_FETCH
VNOM,0001104659-26-017566,8-K,2026-02-19,NO_FETCH
W,0001616707-26-000024,8-K,2026-02-19,NO_FETCH
W,0001616707-26-000027,10-K,2026-02-19,NO_FETCH
WMT,0000104169-26-000032,8-K,2026-02-19,NO_FETCH
YETI,0001670592-26-000004,8-K,2026-02-19,NO_FETCH
YETI,0001104659-26-017245,8-K,2026-02-19,NO_FETCH
ABT,0001628280-26-010185,10-K,2026-02-20,NO_FETCH
AKAM,0001086222-26-000022,10-K,2026-02-20,NO_FETCH
ALV,0001193125-26-060246,8-K,2026-02-20,NO_FETCH
AMH,0001562401-26-000010,10-K,2026-02-20,NO_FETCH
ARMK,0001584509-26-000043,8-K,2026-02-20,NO_FETCH
AWI,0001193125-26-060369,8-K,2026-02-20,NO_FETCH
CALX,0001406666-26-000005,10-K,2026-02-20,NO_FETCH
CBOE,0001628280-26-010013,10-K,2026-02-20,NO_FETCH
CCL,0000950142-26-000454,8-K,2026-02-20,NO_FETCH
CDW,0001402057-26-000011,10-K,2026-02-20,NO_FETCH
CHH,0001628280-26-010118,8-K,2026-02-20,NO_FETCH
DBX,0001467623-26-000008,10-K,2026-02-20,NO_FETCH
EMN,0001193125-26-061351,8-K,2026-02-20,NO_FETCH
ESS,0000920522-26-000003,10-K,2026-02-20,NO_FETCH
ETR,0001193125-26-061358,8-K,2026-02-20,NO_FETCH
EXAS,0001193125-26-061570,8-K,2026-02-20,NO_FETCH
EXR,0001289490-26-000011,10-K,2026-02-20,NO_FETCH
FIVN,0001288847-26-000025,8-K,2026-02-20,NO_FETCH
GKOS,0001193125-26-061944,10-K,2026-02-20,NO_FETCH
GPC,0000040987-26-000003,10-K,2026-02-20,NO_FETCH
HAS,0000950157-26-000171,8-K,2026-02-20,NO_FETCH
HIG,0000874766-26-000012,10-K,2026-02-20,NO_FETCH
HL,0001437749-26-004900,8-K,2026-02-20,NO_FETCH
HLNE,0001433642-26-000009,8-K,2026-02-20,NO_FETCH
HOOD,0001783879-26-000029,10-K/A,2026-02-20,NO_FETCH
HOOD,0001783879-26-000029,10-K/A,2026-02-20,NO_FETCH
IAC,0001628280-26-009996,8-K,2026-02-20,NO_FETCH
IAC,0001628280-26-009997,10-K,2026-02-20,NO_FETCH
IDXX,0000874716-26-000038,10-K,2026-02-20,NO_FETCH
ITW,0001193125-26-061771,8-K,2026-02-20,NO_FETCH
KIM,0001193125-26-060760,10-K,2026-02-20,NO_FETCH
KMI,0001506307-26-000016,8-K,2026-02-20,NO_FETCH
KO,0001628280-26-010052,8-K,2026-02-20,NO_FETCH
KO,0001628280-26-010047,10-K,2026-02-20,NO_FETCH
LW,0001679273-26-000006,8-K/A,2026-02-20,NO_FETCH
LW,0001679273-26-000006,8-K/A,2026-02-20,NO_FETCH
LYB,0001489393-26-000012,10-K,2026-02-20,NO_FETCH
MAR,0001193125-26-061350,8-K,2026-02-20,NO_FETCH
MRNA,0001682852-26-000033,10-K,2026-02-20,NO_FETCH
NUE,0001193125-26-060448,8-K,2026-02-20,NO_FETCH
OGS,0001587732-26-000012,8-K,2026-02-20,NO_FETCH
OLN,0000074303-26-000027,10-K,2026-02-20,NO_FETCH
OMC,0000029989-26-000006,10-K,2026-02-20,NO_FETCH
OVV,0001193125-26-061626,8-K/A,2026-02-20,NO_FETCH
OVV,0001193125-26-061626,8-K/A,2026-02-20,NO_FETCH
PHM,0001104659-26-018162,8-K,2026-02-20,NO_FETCH
PK,0001617406-26-000006,10-K,2026-02-20,NO_FETCH
PPL,0000922224-26-000006,8-K,2026-02-20,NO_FETCH
PPL,0000922224-26-000008,10-K,2026-02-20,NO_FETCH
PSX,0001534701-26-000006,10-K,2026-02-20,NO_FETCH
QLYS,0001107843-26-000008,10-K,2026-02-20,NO_FETCH
QSR,0001618756-26-000017,10-K,2026-02-20,NO_FETCH
RGA,0000898174-26-000006,10-K,2026-02-20,NO_FETCH
SMG,0000825542-26-000015,8-K,2026-02-20,NO_FETCH
SNDR,0001692063-26-000013,10-K,2026-02-20,NO_FETCH
SON,0001104659-26-017873,8-K/A,2026-02-20,NO_FETCH
SON,0001104659-26-017873,8-K/A,2026-02-20,NO_FETCH
SXC,0001514705-26-000010,10-K,2026-02-20,NO_FETCH
TDY,0001094285-26-000017,10-K,2026-02-20,NO_FETCH
TROX,0001530804-26-000006,10-K,2026-02-20,NO_FETCH
TSN,0001140361-26-006328,8-K,2026-02-20,NO_FETCH
UDR,0000074208-26-000027,8-K,2026-02-20,NO_FETCH
VOYA,0001535929-26-000043,10-K,2026-02-20,NO_FETCH
WEC,0000783325-26-000018,10-K,2026-02-20,NO_FETCH
YUM,0001041061-26-000084,10-K,2026-02-20,NO_FETCH
AGNC,0001423689-26-000043,10-K,2026-02-23,NO_FETCH
ALSN,0001193125-26-063975,8-K,2026-02-23,NO_FETCH
AMC,0001104659-26-018352,8-K,2026-02-23,NO_FETCH
AMC,0001411579-26-000018,8-K,2026-02-23,NO_FETCH
AMC,0001411579-26-000016,10-K,2026-02-23,NO_FETCH
AMCX,0001514991-26-000020,8-K,2026-02-23,NO_FETCH
AMCX,0001514991-26-000019,8-K,2026-02-23,NO_FETCH
AR,0001104659-26-018614,8-K,2026-02-23,NO_FETCH
AVAV,0001104659-26-018593,8-K,2026-02-23,NO_FETCH
AXSM,0001193125-26-062421,8-K,2026-02-23,NO_FETCH
AXSM,0001193125-26-064267,10-K,2026-02-23,NO_FETCH
BRBR,0001628280-26-010629,8-K,2026-02-23,NO_FETCH
BSX,0000885725-26-000013,8-K,2026-02-23,NO_FETCH
CAKE,0001104659-26-018643,10-K,2026-02-23,NO_FETCH
CL,0000021665-26-000006,10-K,2026-02-23,NO_FETCH
CLF,0000764065-26-000044,8-K,2026-02-23,NO_FETCH
COUR,0001651562-26-000015,10-K,2026-02-23,NO_FETCH
D,0001193125-26-062432,8-K,2026-02-23,NO_FETCH
D,0001193125-26-063120,10-K,2026-02-23,NO_FETCH
DLTR,0000935703-26-000020,8-K,2026-02-23,NO_FETCH
ECL,0001104659-26-018605,8-K,2026-02-23,NO_FETCH
ECL,0001104659-26-018357,10-K,2026-02-23,NO_FETCH
EVER,0001193125-26-063953,8-K,2026-02-23,NO_FETCH
FANG,0001539838-26-000006,8-K,2026-02-23,NO_FETCH
FCX,0000831259-26-000014,8-K,2026-02-23,NO_FETCH
FRPT,0001611647-26-000002,8-K,2026-02-23,NO_FETCH
FRPT,0001611647-26-000006,10-K,2026-02-23,NO_FETCH
GILD,0001104659-26-018314,8-K,2026-02-23,NO_FETCH
IIPR,0001104659-26-018636,8-K,2026-02-23,NO_FETCH
JELD,0001674335-26-000043,10-K,2026-02-23,NO_FETCH
KEYS,0001601046-26-000003,8-K,2026-02-23,NO_FETCH
LAZ,0001311370-26-000008,10-K,2026-02-23,NO_FETCH
LPLA,0001628280-26-010705,10-K,2026-02-23,NO_FETCH
LSTR,0001193125-26-064756,10-K,2026-02-23,NO_FETCH
MAN,0001193125-26-064113,10-K,2026-02-23,NO_FETCH
MAT,0001628280-26-010716,10-K,2026-02-23,NO_FETCH
MGNX,0001125345-26-000009,8-K,2026-02-23,NO_FETCH
MLM,0000950157-26-000175,8-K,2026-02-23,NO_FETCH
MSTR,0001193125-26-062489,8-K,2026-02-23,NO_FETCH
MYGN,0000899923-26-000012,8-K,2026-02-23,NO_FETCH
NOG,0001193125-26-064523,8-K,2026-02-23,NO_FETCH
OGS,0001193125-26-064564,8-K,2026-02-23,NO_FETCH
OKE,0001039684-26-000004,8-K,2026-02-23,NO_FETCH
OVV,0001193125-26-064299,8-K,2026-02-23,NO_FETCH
OVV,0001193125-26-062356,8-K,2026-02-23,NO_FETCH
OVV,0001193125-26-064309,10-K,2026-02-23,NO_FETCH
PHR,0001412408-26-000054,8-K,2026-02-23,NO_FETCH
PRI,0001193125-26-064018,8-K,2026-02-23,NO_FETCH
PSTG,0001474432-26-000011,8-K,2026-02-23,NO_FETCH
RARE,0001193125-26-062568,8-K,2026-02-23,NO_FETCH
RIG,0001451505-26-000020,8-K,2026-02-23,NO_FETCH
RIG,0001451505-26-000018,10-K,2026-02-23,NO_FETCH
RJF,0000720005-26-000041,8-K,2026-02-23,NO_FETCH
SIBN,0001459839-26-000022,8-K,2026-02-23,NO_FETCH
SSTK,0001549346-26-000014,8-K,2026-02-23,NO_FETCH
STLD,0001104659-26-018398,8-K,2026-02-23,NO_FETCH
TDC,0001628280-26-010578,8-K,2026-02-23,NO_FETCH
VIR,0001628280-26-010740,8-K,2026-02-23,NO_FETCH
VIR,0001628280-26-010749,10-K,2026-02-23,NO_FETCH
VNOM,0002074176-26-000005,8-K,2026-02-23,NO_FETCH
VRSK,0001193125-26-062488,8-K,2026-02-23,NO_FETCH
WAT,0001193125-26-062604,10-K,2026-02-23,NO_FETCH
WLK,0001193125-26-064221,8-K,2026-02-23,NO_FETCH
AHCO,0001628280-26-010872,8-K,2026-02-24,NO_FETCH
AHCO,0001628280-26-011213,10-K,2026-02-24,NO_FETCH
ALSN,0001193125-26-065627,10-K,2026-02-24,NO_FETCH
AMD,0000002488-26-000045,8-K,2026-02-24,NO_FETCH
AMT,0001053507-26-000032,8-K,2026-02-24,NO_FETCH
AMT,0001053507-26-000035,10-K,2026-02-24,NO_FETCH
APLS,0001193125-26-065179,10-K,2026-02-24,NO_FETCH
ARVN,0001628280-26-010865,8-K,2026-02-24,NO_FETCH
ARVN,0001628280-26-011226,10-K,2026-02-24,NO_FETCH
ATEC,0001193125-26-067062,8-K,2026-02-24,NO_FETCH
ATEC,0001193125-26-067393,10-K,2026-02-24,NO_FETCH
AWI,0001193125-26-064950,8-K,2026-02-24,NO_FETCH
AWI,0001193125-26-065183,10-K,2026-02-24,NO_FETCH
BBIO,0001743881-26-000008,8-K,2026-02-24,NO_FETCH
BEAM,0001193125-26-065194,10-K,2026-02-24,NO_FETCH
CDNA,0001217234-26-000015,8-K,2026-02-24,NO_FETCH
CEG,0001868275-26-000029,8-K,2026-02-24,NO_FETCH
CEG,0001868275-26-000032,10-K,2026-02-24,NO_FETCH
CHWY,0001193125-26-065612,8-K,2026-02-24,NO_FETCH
CWH,0001104659-26-019118,8-K,2026-02-24,NO_FETCH
CYTK,0001193125-26-067012,8-K,2026-02-24,NO_FETCH
DHR,0000313616-26-000062,10-K,2026-02-24,NO_FETCH
DIS,0001744489-26-000025,8-K,2026-02-24,NO_FETCH
DOCN,0001582961-26-000015,8-K,2026-02-24,NO_FETCH
DOCN,0001582961-26-000019,10-K,2026-02-24,NO_FETCH
ELAN,0001739104-26-000008,8-K,2026-02-24,NO_FETCH
ELAN,0001739104-26-000012,10-K,2026-02-24,NO_FETCH
EOG,0000821189-26-000052,8-K,2026-02-24,NO_FETCH
EOG,0000821189-26-000054,10-K,2026-02-24,NO_FETCH
EVER,0001193125-26-066957,10-K,2026-02-24,NO_FETCH
EXPD,0001193125-26-066108,8-K,2026-02-24,NO_FETCH
EXPD,0001193125-26-066101,8-K,2026-02-24,NO_FETCH
