ticker,accession_8k,filed_8k,candidate_d_outcome,candidate_d_fy,candidate_d_q,candidate_d_source,sec_truth_tier,sec_truth_fy,sec_truth_q,evidence_quote,evidence_url,document_type,document_name,evidence_method,raw_cached_path,companion_periodic_accession,companion_periodic_form,companion_periodic_filed,companion_periodic_period_of_report,companion_xbrl_fy,companion_xbrl_q,companion_cover_quote,reasoning
OXM,0000075288-25-000077,2025-06-11,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q1,first quarter of fiscal 2025,https://www.sec.gov/Archives/edgar/data/75288/000007528825000077/oxm-05032025xexx991.htm,EX-99.1,oxm-05032025xexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000075288-25-000077/oxm-05032025xexx991.htm,0000075288-25-000079,10-Q,2025-06-12,2025-05-03,2025,Q1,"For the quarterly period ended May 3, 2025",current-period quote found in EX-99.1 (oxm-05032025xexx991.htm)
OXM,0000075288-25-000130,2025-09-10,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q2,second quarter of fiscal 2025,https://www.sec.gov/Archives/edgar/data/75288/000007528825000130/oxm-08022025xexx991.htm,EX-99.1,oxm-08022025xexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000075288-25-000130/oxm-08022025xexx991.htm,0000075288-25-000132,10-Q,2025-09-11,2025-08-02,2025,Q2,"For the quarterly period ended August 2, 2025",current-period quote found in EX-99.1 (oxm-08022025xexx991.htm)
OXM,0000075288-25-000146,2025-12-10,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q3,third quarter of fiscal 2025,https://www.sec.gov/Archives/edgar/data/75288/000007528825000146/oxm-11012025xexx991.htm,EX-99.1,oxm-11012025xexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000075288-25-000146/oxm-11012025xexx991.htm,0000075288-25-000148,10-Q,2025-12-11,2025-11-01,2025,Q3,"For the quarterly period ended November 1, 2025",current-period quote found in EX-99.1 (oxm-11012025xexx991.htm)
OXM,0000075288-26-000023,2026-03-26,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2025,Q4,fourth quarter of fiscal 2025,https://www.sec.gov/Archives/edgar/data/75288/000007528826000023/oxm-3262026xexx991.htm,EX-99.1,oxm-3262026xexx991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000075288-26-000023/oxm-3262026xexx991.htm,0000075288-26-000026,10-K,2026-03-27,2026-01-31,2025,FY,"For the fiscal year ended January 31 , 2026",current-period quote found in EX-99.1 (oxm-3262026xexx991.htm)
OXM,0001171843-23-003819,2023-06-07,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q1,fiscal 2023 first quarter,https://www.sec.gov/Archives/edgar/data/75288/000117184323003819/exh_991.htm,EX-99.1,exh_991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001171843-23-003819/exh_991.htm,0000075288-23-000010,10-Q,2023-06-08,2023-04-29,2023,Q1,"For the quarterly period ended April 29, 2023",current-period quote found in EX-99.1 (exh_991.htm)
OXM,0001171843-23-005512,2023-08-31,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q2,fiscal 2023 second quarter,https://www.sec.gov/Archives/edgar/data/75288/000117184323005512/exh_991.htm,EX-99.1,exh_991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001171843-23-005512/exh_991.htm,0000075288-23-000013,10-Q,2023-09-01,2023-07-29,2023,Q2,"For the quarterly period ended July 29, 2023",current-period quote found in EX-99.1 (exh_991.htm)
OXM,0001171843-23-007471,2023-12-06,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q3,fiscal 2023 third quarter,https://www.sec.gov/Archives/edgar/data/75288/000117184323007471/exh_991.htm,EX-99.1,exh_991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001171843-23-007471/exh_991.htm,0000075288-23-000016,10-Q,2023-12-07,2023-10-28,2023,Q3,"For the quarterly period ended October 28, 2023",current-period quote found in EX-99.1 (exh_991.htm)
OXM,0001171843-24-001686,2024-03-28,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2023,Q4,fourth quarter of fiscal 2023,https://www.sec.gov/Archives/edgar/data/75288/000117184324001686/exh_991.htm,EX-99.1,exh_991.htm,explicit_sentence,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001171843-24-001686/exh_991.htm,0000075288-24-000003,10-K,2024-04-01,2024-02-03,2023,FY,"For the fiscal year ended February 3, 2024",current-period quote found in EX-99.1 (exh_991.htm)
OXM,0001171843-24-003411,2024-06-12,FAIL_CLOSED,,,rule_g_fail_closed_fy_disagreement_calendar,A,2024,Q1,fiscal 2024 first quarter,https://www.sec.gov/Archives/edgar/data/75288/000117184324003411/exh_991.htm,EX-99.1,exh_991.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001171843-24-003411/exh_991.htm,0000075288-24-000009,10-Q,2024-06-13,2024-05-04,2024,Q1,"For the quarterly period ended May 4, 2024",current-period quote found in EX-99.1 (exh_991.htm)
PHM,0000822416-23-000003,2023-01-31,FAIL_CLOSED,,,prior_periodic_projection_no_prior,A,2022,Q4,FOURTH QUARTER 2022,https://www.sec.gov/Archives/edgar/data/822416/000082241623000003/ex991earningspr4q22.htm,EX-99.1,ex991earningspr4q22.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-23-000003/ex991earningspr4q22.htm,0000822416-23-000007,10-K,2023-02-06,2022-12-31,2022,FY,"For the fiscal year ended December 31 , 2022",current-period quote found in EX-99.1 (ex991earningspr4q22.htm)
PHM,0000822416-23-000014,2023-04-25,AUTO_OK,2023,Q1,prior_periodic_projection_q4_to_q1,A,2023,Q1,FIRST QUARTER 2023,https://www.sec.gov/Archives/edgar/data/822416/000082241623000014/ex991earningspr03312023.htm,EX-99.1,ex991earningspr03312023.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-23-000014/ex991earningspr03312023.htm,0000822416-23-000017,10-Q,2023-04-25,2023-03-31,2023,Q1,"For the quarterly period ended March 31, 2023",current-period quote found in EX-99.1 (ex991earningspr03312023.htm)
PHM,0000822416-23-000032,2023-07-25,AUTO_OK,2023,Q2,prior_periodic_projection_q1_to_q2,A,2023,Q2,SECOND QUARTER 2023,https://www.sec.gov/Archives/edgar/data/822416/000082241623000032/ex991earningspr06302023.htm,EX-99.1,ex991earningspr06302023.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-23-000032/ex991earningspr06302023.htm,0000822416-23-000035,10-Q,2023-07-25,2023-06-30,2023,Q2,"For the quarterly period ended June 30, 2023",current-period quote found in EX-99.1 (ex991earningspr06302023.htm)
PHM,0000822416-23-000040,2023-10-24,AUTO_OK,2023,Q3,prior_periodic_projection_q2_to_q3,A,2023,Q3,THIRD QUARTER 2023,https://www.sec.gov/Archives/edgar/data/822416/000082241623000040/ex991earningspr09302023.htm,EX-99.1,ex991earningspr09302023.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-23-000040/ex991earningspr09302023.htm,0000822416-23-000042,10-Q,2023-10-24,2023-09-30,2023,Q3,"For the quarterly period ended September 30, 2023",current-period quote found in EX-99.1 (ex991earningspr09302023.htm)
PHM,0000822416-24-000003,2024-01-30,AUTO_OK,2023,Q4,prior_periodic_projection_q3_to_q4,A,2023,Q4,FOURTH QUARTER 2023,https://www.sec.gov/Archives/edgar/data/822416/000082241624000003/ex991earningspr4q23.htm,EX-99.1,ex991earningspr4q23.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-24-000003/ex991earningspr4q23.htm,0000822416-24-000010,10-K,2024-02-05,2023-12-31,2023,FY,"For the fiscal year ended December 31 , 2023",current-period quote found in EX-99.1 (ex991earningspr4q23.htm)
PHM,0000822416-24-000014,2024-04-23,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,A,2024,Q1,Q1 2024,https://www.sec.gov/Archives/edgar/data/822416/000082241624000014/ex991earningspr03312024.htm,EX-99.1,ex991earningspr03312024.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-24-000014/ex991earningspr03312024.htm,0000822416-24-000016,10-Q,2024-04-23,2024-03-31,2024,Q1,"For the quarterly period ended March 31, 2024",current-period quote found in EX-99.1 (ex991earningspr03312024.htm)
PHM,0000822416-24-000026,2024-07-23,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,A,2024,Q2,SECOND QUARTER 2024,https://www.sec.gov/Archives/edgar/data/822416/000082241624000026/ex991earningspr07232024.htm,EX-99.1,ex991earningspr07232024.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-24-000026/ex991earningspr07232024.htm,0000822416-24-000029,10-Q,2024-07-23,2024-06-30,2024,Q2,"For the quarterly period ended June 30, 2024",current-period quote found in EX-99.1 (ex991earningspr07232024.htm)
PHM,0000822416-24-000035,2024-10-22,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,A,2024,Q3,THIRD QUARTER 2024,https://www.sec.gov/Archives/edgar/data/822416/000082241624000035/ex991earningspr10222024.htm,EX-99.1,ex991earningspr10222024.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-24-000035/ex991earningspr10222024.htm,0000822416-24-000037,10-Q,2024-10-22,2024-09-30,2024,Q3,"For the quarterly period ended September 30, 2024",current-period quote found in EX-99.1 (ex991earningspr10222024.htm)
PHM,0000822416-25-000003,2025-01-30,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,A,2024,Q4,FOURTH QUARTER 2024,https://www.sec.gov/Archives/edgar/data/822416/000082241625000003/ex-991xearningsrelease4q20.htm,EX-99.1,ex-991xearningsrelease4q20.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-25-000003/ex-991xearningsrelease4q20.htm,0000822416-25-000007,10-K,2025-02-06,2024-12-31,2024,FY,"For the fiscal year ended December 31 , 2024",current-period quote found in EX-99.1 (ex-991xearningsrelease4q20.htm)
PHM,0000822416-25-000030,2025-04-22,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,A,2025,Q1,FIRST QUARTER 2025,https://www.sec.gov/Archives/edgar/data/822416/000082241625000030/ex991earningspr03312025.htm,EX-99.1,ex991earningspr03312025.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-25-000030/ex991earningspr03312025.htm,0000822416-25-000033,10-Q,2025-04-22,2025-03-31,2025,Q1,"For the quarterly period ended March 31, 2025",current-period quote found in EX-99.1 (ex991earningspr03312025.htm)
PHM,0000822416-25-000049,2025-07-22,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,A,2025,Q2,SECOND QUARTER 2025,https://www.sec.gov/Archives/edgar/data/822416/000082241625000049/ex991earningspr06302025.htm,EX-99.1,ex991earningspr06302025.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-25-000049/ex991earningspr06302025.htm,0000822416-25-000051,10-Q,2025-07-22,2025-06-30,2025,Q2,"For the quarterly period ended June 30, 2025",current-period quote found in EX-99.1 (ex991earningspr06302025.htm)
PHM,0000822416-25-000059,2025-10-21,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,A,2025,Q3,THIRD QUARTER 2025,https://www.sec.gov/Archives/edgar/data/822416/000082241625000059/ex991earningspr09302025.htm,EX-99.1,ex991earningspr09302025.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-25-000059/ex991earningspr09302025.htm,0000822416-25-000061,10-Q,2025-10-21,2025-09-30,2025,Q3,"For the quarterly period ended September 30, 2025",current-period quote found in EX-99.1 (ex991earningspr09302025.htm)
PHM,0000822416-26-000003,2026-01-29,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,A,2025,Q4,FOURTH QUARTER 2025,https://www.sec.gov/Archives/edgar/data/822416/000082241626000003/ex-991xearningsrelease4q20.htm,EX-99.1,ex-991xearningsrelease4q20.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-26-000003/ex-991xearningsrelease4q20.htm,0000822416-26-000007,10-K,2026-02-04,2025-12-31,2025,FY,"For the fiscal year ended December 31 , 2025",current-period quote found in EX-99.1 (ex-991xearningsrelease4q20.htm)
PHM,0000822416-26-000021,2026-04-23,FAIL_CLOSED,,,prior_periodic_projection_long_gap_fail_closed,A,2026,Q1,FIRST QUARTER 2026,https://www.sec.gov/Archives/edgar/data/822416/000082241626000021/ex991earningspr3312026.htm,EX-99.1,ex991earningspr3312026.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0000822416-26-000021/ex991earningspr3312026.htm,0000822416-26-000023,10-Q,2026-04-23,2026-03-31,2026,Q1,"For the quarterly period ended March 31, 2026",current-period quote found in EX-99.1 (ex991earningspr3312026.htm)
PHR,0001412408-23-000017,2023-03-22,FAIL_CLOSED,,,prior_periodic_projection_no_prior,A,2023,Q4,Fourth Quarter Fiscal 2023,https://www.sec.gov/Archives/edgar/data/1412408/000141240823000017/phr-ex991q4fy23.htm,EX-99.1,phr-ex991q4fy23.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-23-000017/phr-ex991q4fy23.htm,0001412408-23-000023,10-K,2023-03-23,2023-01-31,2023,FY,"For the fiscal year ended January 31 , 2023",current-period quote found in EX-99.1 (phr-ex991q4fy23.htm)
PHR,0001412408-23-000073,2023-05-31,AUTO_OK,2024,Q1,prior_periodic_projection_q4_to_q1,A,2024,Q1,First Quarter Fiscal 2024,https://www.sec.gov/Archives/edgar/data/1412408/000141240823000073/phr-ex991q1fy24.htm,EX-99.1,phr-ex991q1fy24.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-23-000073/phr-ex991q1fy24.htm,0001412408-23-000077,10-Q,2023-06-01,2023-04-30,2024,Q1,"For the quarterly period ended April 30, 2023",current-period quote found in EX-99.1 (phr-ex991q1fy24.htm)
PHR,0001412408-23-000123,2023-09-06,AUTO_OK,2024,Q2,prior_periodic_projection_q1_to_q2,A,2024,Q2,Second Quarter Fiscal 2024,https://www.sec.gov/Archives/edgar/data/1412408/000141240823000123/phr-ex991q2fy24.htm,EX-99.1,phr-ex991q2fy24.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-23-000123/phr-ex991q2fy24.htm,0001412408-23-000126,10-Q,2023-09-07,2023-07-31,2024,Q2,"For the quarterly period ended July 31, 2023",current-period quote found in EX-99.1 (phr-ex991q2fy24.htm)
PHR,0001412408-23-000193,2023-12-05,AUTO_OK,2024,Q3,prior_periodic_projection_q2_to_q3,A,2024,Q3,Third Quarter Fiscal 2024,https://www.sec.gov/Archives/edgar/data/1412408/000141240823000193/phr-ex991q3fy24.htm,EX-99.1,phr-ex991q3fy24.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-23-000193/phr-ex991q3fy24.htm,0001412408-23-000196,10-Q,2023-12-06,2023-10-31,2024,Q3,"For the quarterly period ended October 31, 2023",current-period quote found in EX-99.1 (phr-ex991q3fy24.htm)
PHR,0001412408-24-000038,2024-03-14,AUTO_OK,2024,Q4,prior_periodic_projection_q3_to_q4,A,2024,Q4,Fourth Quarter Fiscal 2024,https://www.sec.gov/Archives/edgar/data/1412408/000141240824000038/phr-ex991q4fy24.htm,EX-99.1,phr-ex991q4fy24.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-24-000038/phr-ex991q4fy24.htm,0001412408-24-000043,10-K,2024-03-15,2024-01-31,2024,FY,"For the fiscal year ended January 31 , 2024",current-period quote found in EX-99.1 (phr-ex991q4fy24.htm)
PHR,0001412408-24-000117,2024-05-30,AUTO_OK,2025,Q1,prior_periodic_projection_q4_to_q1,A,2025,Q1,First Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1412408/000141240824000117/phr-ex991q1fy25.htm,EX-99.1,phr-ex991q1fy25.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-24-000117/phr-ex991q1fy25.htm,0001412408-24-000121,10-Q,2024-05-31,2024-04-30,2025,Q1,"For the quarterly period ended April 30, 2024",current-period quote found in EX-99.1 (phr-ex991q1fy25.htm)
PHR,0001412408-24-000134,2024-09-04,AUTO_OK,2025,Q2,prior_periodic_projection_q1_to_q2,A,2025,Q2,Second Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1412408/000141240824000134/phr-ex991q2fy25.htm,EX-99.1,phr-ex991q2fy25.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-24-000134/phr-ex991q2fy25.htm,0001412408-24-000139,10-Q,2024-09-05,2024-07-31,2025,Q2,"For the quarterly period ended July 31, 2024",current-period quote found in EX-99.1 (phr-ex991q2fy25.htm)
PHR,0001412408-24-000145,2024-12-09,AUTO_OK,2025,Q3,prior_periodic_projection_q2_to_q3,A,2025,Q3,Third Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1412408/000141240824000145/phr-ex991q3fy25.htm,EX-99.1,phr-ex991q3fy25.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-24-000145/phr-ex991q3fy25.htm,0001412408-24-000146,10-Q,2024-12-09,2024-10-31,2025,Q3,"For the quarterly period ended October 31, 2024",current-period quote found in EX-99.1 (phr-ex991q3fy25.htm)
PHR,0001412408-25-000005,2025-03-12,AUTO_OK,2025,Q4,prior_periodic_projection_q3_to_q4,A,2025,Q4,Fourth Quarter Fiscal 2025,https://www.sec.gov/Archives/edgar/data/1412408/000141240825000005/phr-ex991q4fy25.htm,EX-99.1,phr-ex991q4fy25.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-25-000005/phr-ex991q4fy25.htm,0001412408-25-000010,10-K,2025-03-13,2025-01-31,2025,FY,"For the fiscal year ended January 31 , 2025",current-period quote found in EX-99.1 (phr-ex991q4fy25.htm)
PHR,0001412408-25-000036,2025-05-28,AUTO_OK,2026,Q1,prior_periodic_projection_q4_to_q1,A,2026,Q1,First Quarter Fiscal 2026,https://www.sec.gov/Archives/edgar/data/1412408/000141240825000036/phr-ex991q1fy26.htm,EX-99.1,phr-ex991q1fy26.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-25-000036/phr-ex991q1fy26.htm,0001412408-25-000039,10-Q,2025-05-28,2025-04-30,2026,Q1,"For the quarterly period ended April 30, 2025",current-period quote found in EX-99.1 (phr-ex991q1fy26.htm)
PHR,0001412408-25-000058,2025-09-04,AUTO_OK,2026,Q2,prior_periodic_projection_q1_to_q2,A,2026,Q2,Second Quarter Fiscal 2026,https://www.sec.gov/Archives/edgar/data/1412408/000141240825000058/phr-ex991q2fy26.htm,EX-99.1,phr-ex991q2fy26.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-25-000058/phr-ex991q2fy26.htm,0001412408-25-000062,10-Q,2025-09-05,2025-07-31,2026,Q2,"For the quarterly period ended July 31, 2025",current-period quote found in EX-99.1 (phr-ex991q2fy26.htm)
PHR,0001412408-25-000121,2025-12-08,AUTO_OK,2026,Q3,prior_periodic_projection_q2_to_q3,A,2026,Q3,Q3 Fiscal 2026,https://www.sec.gov/Archives/edgar/data/1412408/000141240825000121/phr-ex991q3fy26.htm,EX-99.1,phr-ex991q3fy26.htm,explicit_header,/home/faisal/EventMarketDB/earnings-analysis/canary/quarter_resolver/audit_evidence/sec_34_edge_ticker_audit_2026-05-07/raw_sec/0001412408-25-000121/phr-ex991q3fy26.htm,0001412408-25-000132,10-Q,2025-12-09,2025-10-31,2026,Q3,"For the quarterly period ended October 31, 2025",current-period quote found in EX-99.1 (phr-ex991q3fy26.htm)
